,original,gemini_translation
158,"Player: Why do you need me for this?
Nilko Bwaas: I cannot trust anyone else. The Republic obviously wants to keep their secret - I have inquired often as to their purpose and been rebuffed.
Nilko Bwaas: The Sith cannot be trusted to give me an accurate report of events - they will twist the truth so that it furthers their own goals.
Nilko Bwaas: And the mercenaries are well aware of the high wages the Republic is paying - they would not report anything that might slow the flow of credits into their accounts.","Jogador: Por que precisa de mim para isso?
Nilko Bwaas: Não posso confiar em mais ninguém. A República obviamente quer manter seu segredo - tenho perguntado frequentemente sobre o propósito deles e fui rejeitado.
Nilko Bwaas: Não se pode confiar nos Sith para me dar um relatório preciso dos eventos - eles distorcerão a verdade para que isso impulsione seus próprios objetivos.
Nilko Bwaas: E os mercenários estão bem cientes dos altos salários que a República está pagando - eles não relatariam nada que pudesse diminuir o fluxo de créditos em suas contas.
"
159,"Player: If you want my help you better make it worth my while.
Conversation owner: Oh, I get it. Never mind that the Sith will destroy the Republic and ravage the galaxy. You're only in this for the credits.
Conversation owner: Don't worry. The Republic pays its mercenaries well. You help me find Bastila and they'll make it more than worth your while, I'm sure. Plus, it might be your only chance to get off Taris.
Player: If it means getting off this planet, I guess I can help you find Bastila.","Jogador: Se quer a minha ajuda, é melhor que valha a pena.
Interlocutor: Ah, entendi. Esqueça que os Sith vão destruir a República e devastar a galáxia. Você só está nisso pelos créditos.
Interlocutor: Não se preocupe. A República paga bem seus mercenários. Você me ajuda a encontrar Bastila e eles farão valer a pena, tenho certeza. Além disso, pode ser sua única chance de sair de Taris.
Jogador: Se isso significa sair deste planeta, acho que posso ajudá-lo a encontrar Bastila.
"
160,"Player: I'll be going now.
Viglo: Oh... I get it. I get a little too forward and you want to hold it against me.
Viglo: Hey, I just thought of something! If I said you had a great body, would you hold it against me? Ha ha ha!
Viglo: Barkeep, I sense I've offended my lady friend. Bring me another round so I can drown my sorrows in the sweet nectar of the Selkath people.","Jogador: Estou indo agora.
Viglo: Ah... entendi. Fui um pouco atirado demais e você vai me punir por isso.
Viglo: Ei, tive uma ideia! Se eu dissesse que você tem um corpo escultural, você me processaria? Ha ha ha!
Viglo: Garçom, sinto que ofendi minha amiga. Traga-me outra rodada para que eu possa afogar minhas mágoas no doce néctar do povo Selkath.
"
161,"Player: [Force Persuade] You fear me! Cower, little piggy!
Gurke: [Success] Wuh! Ah, we are sorry about everything! Yeah, everything! We'll leave now!
Narkal: They don't seem that scary to me, Gurke. You sure?
Gurke: Shut up and run, stupid! You want to die? Yeesh!","Jogador: [Persuasão pela Força] Vocês me temem! Tremam, seus porquinhos!
Gurke: [Sucesso] Wuh! Ah, nós sentimos muito por tudo! Sim, tudo! Nós vamos embora agora!
Narkal: Eles não me parecem tão assustadores assim, Gurke. Tem certeza?
Gurke: Cala a boca e corre, seu estúpido! Quer morrer? Credo!
"
162,"Player: Not even a Jedi? You mean not any more, right?
Jolee: Nope. Never was. Technically I never rose above the rank of Padawan, for various reasons. Does that surprise you?
Player: Not the way you describe your past, no.
Jolee: Heh. I suppose I'm not prone to live my life like most of the Jedi Masters do, that's true. My opinions on love are no different.","Jogador: Nem mesmo um Jedi? Quer dizer, não mais, certo?
Jolee: Não. Nunca fui. Tecnicamente, nunca passei da patente de Padawan, por várias razões. Isso te surpreende?
Jogador: Não pela forma como você descreve seu passado, não.
Jolee: Heh. Suponho que eu não sou propenso a viver minha vida como a maioria dos Mestres Jedi, isso é verdade. Minhas opiniões sobre o amor não são diferentes.
"
163,"Juhani: Tatooine is a filthy desert. Planets such as this should not be fit for life at all. My skin itches just to be here.
Juhani: As you can see, it is a desert. Very little water. Too much sand. This sort of place attracts too much of the seedier side of civilization.
Juhani: As to the particulars of this world itself, I can safely say that it holds no interest for me, and I will be well pleased when we leave here and never return.
Juhani: Now is there something else, or may we hurry and do what we have to do here as quickly as possible?","Juhani: Tatooine é um deserto imundo. Planetas como este não deveriam ser habitáveis. Minha pele coça só de estar aqui.
Juhani: Como pode ver, é um deserto. Pouquíssima água. Areia demais. Lugares assim atraem o lado mais sórdido da civilização.
Juhani: Quanto aos detalhes deste mundo em si, posso dizer com segurança que não me interessa em nada, e ficarei muito satisfeita quando partirmos daqui para nunca mais voltar.
Juhani: Agora, há mais alguma coisa, ou podemos nos apressar e fazer o que temos que fazer aqui o mais rápido possível?
"
164,"Player: I don't actually care, one way or another.
Patrol Captain Dehno: Well... all right then. Carry on. We've work to do here.
Czerka Guard: Thanks for taking care of that, Captain.
Patrol Captain Dehno: You shut up. I'm not done with you two.","Jogador: Tanto faz, sinceramente.

Capitão da Patrulha Dehno: Bem... tudo bem, então. Sigam em frente. Temos trabalho a fazer aqui.

Guarda da Czerka: Obrigado por cuidar disso, Capitão.

Capitão da Patrulha Dehno: Cala a boca. Eu não terminei com vocês dois ainda.
"
165,"Player: I want to ask you a few questions.
Conversation owner: I am far too busy to spend my time conversing, human. I must reserve my time for paying customers, not idle gossip.
Player: I think I'll be going now.
Conversation owner: Until next time, human.","Jogador: Quero te fazer algumas perguntas.
Dono da conversa: Estou ocupado demais para gastar meu tempo conversando, humano. Devo reservar meu tempo para clientes pagantes, não para fofocas ociosas.
Jogador: Acho que vou indo agora.
Dono da conversa: Até a próxima, humano.
"
166,"Cand: Nice speech. I bet you tell yourself that every night so you can sleep. But I accept who and what I am. I don't have to justify it with words - victory in battle is my justification!
Carth: Justification through victory? So what happens when you lose? You know, like you did against us.
Cand: You had us outnumbered five to one. You had more ships, more troops, more supplies and the Jedi on your side. And we still made the Republic tremble before we fell!
Carth: Nice speech. I bet you tell yourself that every night so you can sleep. I don't want to talk about this anymore, Canderous. The war is over. You lost.","Cand: Belo discurso. Aposto que você repete isso toda noite para conseguir dormir. Mas eu aceito quem e o que eu sou. Não preciso justificar com palavras - a vitória na batalha é minha justificativa!
Carth: Justificação através da vitória? E o que acontece quando você perde? Sabe, como aconteceu contra nós.
Cand: Vocês nos superavam em número de cinco para um. Tinham mais naves, mais tropas, mais suprimentos e os Jedi do seu lado. E ainda assim fizemos a República tremer antes de cairmos!
Carth: Belo discurso. Aposto que você repete isso toda noite para conseguir dormir. Não quero mais falar sobre isso, Canderous. A guerra acabou. Você perdeu.
"
167,"Player: I don't have a deck.
VulkarMech03: No? That's a real shame. You can't play unless you have your own deck, and I don't know anywhere around here for you to get one.
Player: I guess I'll be going now.
VulkarMech03: Well, if you ever get your hands on a Pazaak deck and you're looking to play a few hands you know where to find me.","Jogador: Eu não tenho um baralho.
VulkarMech03: Não? Que pena. Você não pode jogar a menos que tenha seu próprio baralho, e eu não conheço nenhum lugar por aqui onde você possa conseguir um.
Jogador: Acho que vou indo então.
VulkarMech03: Bem, se você algum dia puser as mãos em um baralho de Pazaak e estiver procurando por alguém para jogar umas mãos, você sabe onde me encontrar.
"
168,"Player: None of your business, bug-eyes!
Suvam Tan: Eh? No need to be rude. I was just trying to be friendly is all... You don't have to bite my head off.
Suvam Tan: If you don't want to talk, then I don't really know what you're doing here. There's nothing really here in this end of space anymore.
Player: Anymore?","Jogador: Não é da sua conta, olhos de inseto!
Suvam Tan: Hein? Não precisa ser mal educado. Eu só estava tentando ser amigável... Não precisa me atacar.
Suvam Tan: Se você não quer conversar, então eu não sei o que você está fazendo aqui. Não tem mais nada nessa parte do espaço.
Jogador: Mais?
"
169,"Handon Guld: When all of a sudden I heard a shot coming from over here. I ran over and found this man Calder lying on the ground dead!
Player: Did you see the killer?
Handon Guld: I saw Rickard come skulking out of the shadows of the rocks south of the river, and I knew something was wrong. I hit my emergency button and called the Enclave right away.
Handon Guld: Well... there, that's my story. Now please hurry this up and arrest Rickard so I can get on with my day!","Handon Guld: Foi quando, de repente, ouvi um tiro vindo daqui. Corri e encontrei este homem, Calder, caído no chão, morto!
Jogador: Você viu o assassino?
Handon Guld: Eu vi Rickard saindo sorrateiramente das sombras das rochas ao sul do rio, e soube que algo estava errado. Apertei meu botão de emergência e chamei o Enclave imediatamente.
Handon Guld: Bem... pronto, essa é a minha história. Agora, por favor, agilize isso e prenda Rickard para que eu possa seguir com o meu dia!
"
170,"Player: Who are you?
Elise: Oh, I'm sorry, master Jedi, I did not give you a proper introduction. I am Elise Montagne. I own the farm to the north of here.
Elise: But I really am in need of your assistance. Time may be critical with so many kath hounds about. Oh, and those Mandalorians! Please, will you help me find him?
Player: Alright, I will help you. Tell what happened.","Jogador: Quem é você?
Elise: Oh, desculpe, Mestre Jedi, não me apresentei adequadamente. Eu sou Elise Montagne. Sou dona da fazenda ao norte daqui.
Elise: Mas eu realmente preciso da sua ajuda. O tempo pode ser crucial com tantos kath hounds por perto. Oh, e aqueles Mandalorianos! Por favor, você me ajudará a encontrá-lo?
Jogador: Tudo bem, eu vou te ajudar. Conte o que aconteceu.
"
171,"Sith Soldier: Hold on - where do you think you're going? This area is restricted to Undercity patrols! Without the proper security papers I can't let you past.
Player: I've got my security papers right here.
Sith Soldier: Let me see... hmmm, these look to be in order. Okay, you can go down if you want. Can't say I envy you, though.
Sith Soldier: The Undercity is crawling with mutants. Rakghouls, they call 'em. If you see anything moving down there, shoot first and ask questions later.","Soldado Sith: Espera aí! Aonde pensam que vão? Esta área é restrita a patrulhas da Subcidade! Sem os documentos de segurança apropriados, não posso deixá-los passar.

Jogador: Meus documentos de segurança estão aqui mesmo.

Soldado Sith: Deixe-me ver... hmmm, estes parecem estar em ordem. Ok, podem descer se quiserem. Não posso dizer que os invejo, no entanto.

Soldado Sith: A Subcidade está infestada de mutantes. Rakghouls, chamam eles. Se virem alguma coisa se mexendo lá embaixo, atirem primeiro e perguntem depois.
"
172,"HiddenBekCompGuard: Hey, you can't be in here right now - the control room is off limits! Don't you know there's a Vulkar assassin coming here to kill Gadon?
Player: Sorry, I didn't know. I'll be going now.
HiddenBekCompGuard: Wait a minute - how did you even get in here? Nobody's supposed to have the access codes to this door. Unless...
HiddenBekCompGuard: Assassin! Assassin in the base!","GuardaBekEscondidoComp: Ei, você não pode estar aqui agora – a sala de controle está fora dos limites! Não sabe que um assassino Vulkar está vindo aqui para matar Gadon?
Jogador: Desculpe, eu não sabia. Estou de saída.
GuardaBekEscondidoComp: Espere um minuto – como você sequer entrou aqui? Ninguém deveria ter os códigos de acesso para esta porta. A menos que...
GuardaBekEscondidoComp: Assassino! Assassino na base!
"
173,"Canderous Ordo: I figured you'd be back. Neither one of us is getting off this planet unless we work together.
Canderous Ordo: Now, I know the Sith military base had a break in. I know it was you. I know you've got those departure codes I need.
Canderous Ordo: So what do you say? We join forces and I can get you inside Davik's base - and right to the Ebon Hawk. We can go right now.
Player: Sorry, I'm not interested.","Canderous Ordo: Eu sabia que você voltaria. Nenhum de nós vai sair deste planeta a menos que trabalhemos juntos.
Canderous Ordo: Agora, eu sei que a base militar Sith foi invadida. Eu sei que foi você. Eu sei que você tem os códigos de partida que eu preciso.
Canderous Ordo: Então, o que você diz? Unimos forças e eu levo você para dentro da base de Davik - direto para a Ebon Hawk. Podemos ir agora mesmo.
Jogador: Desculpe, não estou interessado.
"
174,"Researcher Ll'awa: Yes, Revan? Is there anything I can help you with?
Player: I have found data on the genetic structure of your species.
Researcher Ll'awa: You... you have! Thank you! Thank you, Revan!
Researcher Ll'awa: This data will aid us greatly in our research.","Pesquisadora Ll'awa: Sim, Revan? Há algo em que eu possa ajudar?
Jogador: Encontrei dados sobre a estrutura genética da sua espécie.
Pesquisadora Ll'awa: Você... você encontrou! Obrigado! Obrigado, Revan!
Pesquisadora Ll'awa: Estes dados nos ajudarão imensamente em nossa pesquisa.
"
175,"Wookiee Guard: He will decide if you are fit to walk the village of Rwookrrorro. You've already soiled our world with what you brought on your ship.
Player: My ship? What do you mean by that?
Wookiee Guard: Chuundar sent us to search it. We found the exile. The nameless mad-claw, once called Zaalbar.
Player: Who gave you access? You had no right!","Guarda Wookiee: Ele decidirá se és digno de pisar na aldeia de Rwookrrorro. Já profanaste o nosso mundo com o que trouxeste na tua nave.

Jogador: A minha nave? O que queres dizer com isso?

Guarda Wookiee: Chuundar enviou-nos para revistá-la. Encontramos o exilado. A garra-louca sem nome, outrora chamado Zaalbar.

Jogador: Quem vos deu acesso? Não tinham o direito!
"
176,"K-X12a Battle Droid: K-X12a Battle Droid Interface. Systems functioning normally. Slimeball Must Die subscript purged. Error: unit remains linked to other infected units.
Player: Playback: A special message from Marlena.
K-X12a Battle Droid: Having fun on the dunes, Tanis? I made sure you would. Here's the deal: Your precious droids have trapped you. They'll hold you until you die of thirst. Make a mistake while repairing them, they explode. Have a good death. My mother was right about you.
Player: Replay: A special message from Marlena.","Droide de Batalha K-X12a: Interface do Droide de Batalha K-X12a. Sistemas funcionando normalmente. Subscrito ""Babaca Deve Morrer"" expurgado. Erro: unidade permanece ligada a outras unidades infectadas.
Jogador: Reproduzir: Uma mensagem especial de Marlena.
Droide de Batalha K-X12a: Se divertindo nas dunas, Tanis? Eu me certifiquei de que sim. É o seguinte: Seus preciosos dróides te aprisionaram. Eles vão te segurar até você morrer de sede. Cometa um erro ao repará-los, e eles explodem. Tenha uma boa morte. Minha mãe estava certa sobre você.
Jogador: Repetir: Uma mensagem especial de Marlena.
"
177,"Conversation owner: A small part of me has always regretted betraying you from afar. I always knew there were some who would think I acted out of fear, that I did not want to face you.
Conversation owner: But now fate has given me a second chance to prove myself. Once I defeat you in combat no one will question my claim to the Sith throne; my triumph will be complete!
Player: Your power is no match for the light!
Conversation owner: The Jedi Council were foolish to let you live. I won't make the same mistake. We shall finish this alone in the ancient Sith tradition: master versus apprentice, as it was meant to be!","Dono da conversa: Uma pequena parte de mim sempre se arrependeu de te trair à distância. Sempre soube que alguns pensariam que agi por medo, que não queria te enfrentar.
Dono da conversa: Mas agora o destino me deu uma segunda chance de provar meu valor. Uma vez que eu te derrotar em combate, ninguém questionará minha reivindicação ao trono Sith; meu triunfo será completo!
Jogador: Seu poder não é páreo para a luz!
Dono da conversa: O Conselho Jedi foi tolo em deixar você viver. Eu não cometerei o mesmo erro. Vamos terminar isso sozinhos, na antiga tradição Sith: mestre contra aprendiz, como deveria ser!
"
178,"Marl: Pretty impressive, Stranger. Ice is no pushover. People are starting to take notice of you. They say you're the best thing to come along since Twitch stepped into the ring.
Marl: If you're going to keep climbing the ranks, then I guess I'm next on your hit list, kid. I'm looking forward to it.
Player: Let's step into the ring, then!
Marl: You don't waste any time, do you? Go talk to Ajuur - he'll set the match up.","Marl: Impressionante, forasteiro. Ice não é moleza. O pessoal está começando a te notar. Dizem que você é a melhor coisa que apareceu desde que Twitch entrou no ringue.
Marl: Se você vai continuar subindo no ranking, acho que eu sou o próximo da sua lista, garoto. Estou ansioso por isso.
Jogador: Então, vamos para o ringue!
Marl: Você não perde tempo, né? Vá falar com Ajuur - ele vai organizar a luta.
"
179,"Selkath: Why are you disturbing me? Can you not see I am overseeing the packaging of this kolto?
Player: I just want to ask you questions.
Selkath: I have far more pressing matters than any questions you might have, off-worlder. This kolto is the backbone of Manaan's economy.
Selkath: You obviously are in the wrong place, off-worlder. I suggest you visit the courthouse west of here - there you may be of some use to the Selkath instead of a hinderance.","Selkath: Por que me está incomodando? Não vê que estou supervisionando o embalamento deste kolto?
Jogador: Eu só quero fazer algumas perguntas.
Selkath: Tenho assuntos muito mais urgentes do que qualquer pergunta que você possa ter, forasteiro. Este kolto é a espinha dorsal da economia de Manaan.
Selkath: Você obviamente está no lugar errado, forasteiro. Sugiro que visite o tribunal a oeste daqui – lá você poderá ser de alguma utilidade para os Selkath, em vez de um estorvo.
"
180,"Prospective Sith Student: You... you were talking to Mekel! I saw you! Where did he go? D-did he... did he tell you I was worthy?!
Player: [Persuade] Mekel is tricking you. He'll never let you into the academy.
Prospective Sith Student: [Success] What?! I... I've wasted all this time! How could I have been so... foolish! I could have died!
Prospective Sith Student: I'll find another way in, I swear it! I'll show him! Thank you!","Possível Aluno Sith: Você... você estava falando com Mekel! Eu vi você! Onde ele foi? E-ele... ele te disse que eu era digno?!

Jogador: [Persuadir] Mekel está te enganando. Ele nunca vai te deixar entrar na academia.

Possível Aluno Sith: [Sucesso] O quê?! Eu... eu desperdicei todo esse tempo! Como pude ser tão... tolo! Eu poderia ter morrido!

Possível Aluno Sith: Eu vou encontrar outra maneira de entrar, eu juro! Eu vou mostrar para ele! Obrigado!
"
181,"Dorak Quinn: Ah, one word though. Watch yourself around the Gamorreans. Gurke and his buddies aren't to be trusted.
Dorak Quinn: Everyone else I respect because they have skill. Those guys... they go for easier prey.
Player: What makes you say that?
Dorak Quinn: Just watch your back when you hunt. The dragons aren't the only dangers out there.","Dorak Quinn: Ah, só uma coisa. Cuidado com os Gamorreans. Não se pode confiar em Gurke e seus amigos.
Dorak Quinn: Todos os outros eu respeito porque têm habilidade. Aqueles caras... eles preferem presas fáceis.
Jogador: O que te faz dizer isso?
Dorak Quinn: Apenas proteja suas costas quando estiver caçando. Os dragões não são os únicos perigos por aí.
"
182,"Shaleena: Well, I was born here for starters. My parents were Outcasts, banished to the Undercity for some crime or other... they never really liked to talk about it.
Shaleena: Everyone here is an Outcast... or the descendant of one. It's tough down here, but we survive. I guess it's easier for me, since I've never known anything different.
Shaleena: Some of the people have given up all hope; they've become bitter and depressed. But most of us are good people... despite what our ancestors may have done.
Shaleena: Gendar could probably tell you more. Or maybe Rukil. You could talk to them if you want.","Shaleena: Bem, para começar, eu nasci aqui. Meus pais eram Párias, banidos para a Subcidade por algum crime ou outro... eles nunca gostavam muito de falar sobre isso.
Shaleena: Todo mundo aqui é um Pária... ou descendente de um. É difícil aqui embaixo, mas nós sobrevivemos. Acho que é mais fácil para mim, já que nunca conheci nada diferente.
Shaleena: Algumas pessoas perderam toda a esperança; ficaram amargas e deprimidas. Mas a maioria de nós somos boas pessoas... apesar do que nossos ancestrais possam ter feito.
Shaleena: Gendar provavelmente poderia te contar mais. Ou talvez Rukil. Você pode falar com eles se quiser.
"
183,"Player: Get out of our way!
Envirosuit dude3: I have business with Canderous that does not concern you, Jedi.
Cand: This concerns my employer as well.
Envirosuit dude3: Employer? You've sunk that low, have you? So much for the vaunted Mandalorian honor you used to espouse.","Jogador: Saiam da nossa frente!
Cara do Traje Ambiental 3: Tenho negócios com Canderous que não te dizem respeito, Jedi.
Cand: Isso diz respeito ao meu empregador também.
Cara do Traje Ambiental 3: Empregador? Chegaste tão baixo? E o tão vangloriado honor Mandaloriano que costumavas defender?
"
184,"Fodo Medoo: You've been beating me a lot lately... I don't know how much longer I can last against you.
Fodo Medoo: I don't really even have any more credits left to play... but if you want, I could put a few of my cards as my wager... You up for that?
Player: Sure, let's play.
Fodo Medoo: Let's see if I can't turn this around...","Fodo Medoo: Você tem me derrotado muito ultimamente... Não sei por quanto tempo mais vou conseguir aguentar contra você.
Fodo Medoo: Eu nem tenho mais créditos para jogar... mas se você quiser, eu poderia apostar algumas das minhas cartas... Topa?
Jogador: Claro, vamos jogar.
Fodo Medoo: Vamos ver se consigo virar essa situação...
"
185,"Player: Your droid escaped and is nowhere to be found. He's still out there somewhere.
Elise: He is out there still? I must find him!
Mission: Hey, why'd you have to do that? That was just mean!
Zaalbar: Your actions disturb me. Among my kind, those who take pleasure in the suffering of others are considered dangerously unstable.","Jogador: Seu dróide escapou e não está em lugar nenhum. Ele ainda está por aí em algum lugar.
Elise: Ele ainda está lá fora? Eu preciso encontrá-lo!
Mission: Ei, por que você fez isso? Que maldade!
Zaalbar: Suas ações me perturbam. Entre os meus, aqueles que sentem prazer no sofrimento dos outros são considerados perigosamente instáveis.
"
186,"Player: [Computer] Open hangar bay doors. (<CUSTOM34> spike(s))
Conversation owner: [FAILURE] ACCESS DENIED! SPIKES REJECTED HANGAR DOORS CAN ONLY BE OPENED FROM BRIDGE ENTER COMMAND
Player: Log out.
Conversation owner: EXITING SYSTEM...","Jogador: [Computador] Abrir portas do hangar. (Pinos <CUSTOM34>)
Dono da Conversa: [FALHA] ACESSO NEGADO! PINOS REJEITADOS. AS PORTAS DO HANGAR SÓ PODEM SER ABERTAS A PARTIR DA PONTE DE COMANDO. INTRODUZA A ORDEM.
Jogador: Desconectar.
Dono da Conversa: SAINDO DO SISTEMA...
"
187,"Bastila: Now I think I understand. This map was only the starting point for Revan's dark journey into the ways of the Sith.
Bastila: Tatooine, Kashyyyk, Manaan, Korriban: Revan visited each of these worlds searching for clues to reveal the hidden location of the Star Forge.
Player: So now what?
Bastila: Before we do anything we must inform the council of what we have discovered. They will decide our next course of action, though I suspect our task has only just begun.","Bastila: Agora acho que entendo. Este mapa era apenas o ponto de partida para a jornada sombria de Revan nos caminhos dos Sith.
Bastila: Tatooine, Kashyyyk, Manaan, Korriban: Revan visitou cada um desses mundos procurando pistas para revelar a localização oculta da Star Forge.
Jogador: E agora, o que fazemos?
Bastila: Antes de fazermos qualquer coisa, devemos informar o Conselho sobre o que descobrimos. Eles decidirão nosso próximo curso de ação, embora eu suspeite que nossa tarefa apenas começou.
"
188,"Player: How do I know this isn't some kind of trick?
Rogue Assassin Droid: I can offer you no assurances, sentient. All is as it seems. If you cannot believe my statements, then combat is the inevitable result.
Player: You... appreciate the value of life?
Rogue Assassin Droid: You do not? All beings are constructs of fascinating complexity. An enlightened being rises above the need for destruction, no matter its nature.","Jogador: Como sei que isso não é algum tipo de truque?
Droide Assassino Renegado: Não posso lhe dar garantias, ser senciente. Tudo é como parece. Se não pode acreditar nas minhas declarações, então o combate é o resultado inevitável.
Jogador: Você...preza o valor da vida?
Droide Assassino Renegado: Você não? Todos os seres são construções de complexidade fascinante. Um ser iluminado se eleva acima da necessidade de destruição, não importa sua natureza.
"
189,"Jolee: Malak is a tyrant who should be stopped. If he conquers the galaxy we're in for a couple of rough centuries. Eventually it'll come around again, but I'd rather not wait that long.
Jolee: So we do what we have to do, and we try to stop the Sith. But don't start thinking this war - your war - is more important than any other war just because you're in it.
Carth: That's an interesting theory, but I don't buy it. The Republic stands for something; it's stood for something for fifteen thousand years. And if it falls, everything will change forever.
Jolee: You believe whatever you need to to get you through this, sonny. The bottom line is we both want to stop Malak, so let's not get hung up on the details. Let's just get back to stopping him.","Jolee: Malak é um tirano que deve ser detido. Se ele conquistar a galáxia, teremos uns bons séculos difíceis pela frente. Eventualmente, tudo voltará ao normal, mas eu preferiria não esperar tanto tempo.
Jolee: Então fazemos o que temos que fazer e tentamos deter os Sith. Mas não comece a pensar que esta guerra - a *sua* guerra - é mais importante do que qualquer outra guerra só porque você está nela.
Carth: Essa é uma teoria interessante, mas não a compro. A República representa algo; representa algo há quinze mil anos. E se ela cair, tudo mudará para sempre.
Jolee: Acredite no que precisar para superar isso, garoto. O essencial é que ambos queremos deter Malak, então não vamos nos apegar aos detalhes. Vamos apenas voltar a detê-lo.
"
190,"Player: I have found the body of the Jedi Nemo. He was slain by kath hounds.
Vrook Lamar: Ah, Nemo. He was a brave and honorable man. He had great strength with the Force.
Player: His strength was not enough...
Vrook Lamar: But remember your task, Padawan!","Jogador: Encontrei o corpo do Jedi Nemo. Foi morto por kath hounds.
Vrook Lamar: Ah, Nemo. Ele era um homem bravo e honrado. Tinha grande força na Força.
Jogador: A força dele não foi suficiente...
Vrook Lamar: Mas lembre-se da sua tarefa, Padawan!
"
191,"Sarna: Hey, you made it! I was beginning to wonder if you were going to show! The party's in full swing - come on in.
Sarna: You have to try this Tarisian ale - it's fantastic! We should have conquered this planet ages ago!
YunGenda021: Careful, Sarna. That wine's got quite the kick. A couple more bottles and we'll all be passed out on the floor!
Sarna: Who cares? We're not on duty tomorrow - let's live a little! Come on - drink up!","Sarna: Ei, você chegou! Já estava começando a me perguntar se você ia aparecer! A festa está bombando - entra aí.
Sarna: Você tem que experimentar essa cerveja de Taris - é fantástica! Já devíamos ter conquistado este planeta há muito tempo!
YunGenda021: Cuidado, Sarna. Esse vinho é forte. Mais algumas garrafas e vamos todos desmaiar no chão!
Sarna: Quem se importa? Não estamos de serviço amanhã - vamos aproveitar um pouco! Vamos, beba!
"
192,"Suvam Tan: Those Trandoshan scum! They couldn't get more out of me, so they tried to kill me instead!
Suvam Tan: Hopefully, I'll have time before they send someone else to investigate... maybe rig their ship to take off somewhere else...
Suvam Tan: Thank you for your help, at least. I know I couldn't have taken them on my own.
Suvam Tan: I'll let you look at my special stash. It's the stuff I wasn't showing them. It won't be cheap, but if you want it, you can buy it.","Suvam Tan: Aquela escória Trandoshana! Eles não conseguiram tirar mais nada de mim, então tentaram me matar!
Suvam Tan: Espero ter tempo antes que mandem mais alguém investigar... talvez sabotar a nave deles para decolar para outro lugar...
Suvam Tan: Agradeço a sua ajuda, pelo menos. Sei que não conseguiria lidar com eles sozinho.
Suvam Tan: Deixarei você dar uma olhada no meu estoque especial. É o que eu não estava mostrando a eles. Não será barato, mas se você quiser, pode comprar.
"
193,"Player: I will help you with this, Rukil.
Rukil: Finding her may be difficult; Malya could be anywhere in the Undercity... but if you find her I will know you to be our true savior! Only then can I reveal my secret knowledge to you.
Player: I'll be back if I find anything out.
Rukil: I wish you luck, up-worlder. Come speak to me again once you have discovered the fate of my apprentice.","Jogador: Eu o ajudarei com isso, Rukil.

Rukil: Encontrá-la pode ser difícil; Malya pode estar em qualquer lugar na Subcidade... mas se você a encontrar, saberei que você é nosso verdadeiro salvador! Só então poderei revelar meu conhecimento secreto a você.

Jogador: Voltarei se descobrir algo.

Rukil: Desejo-lhe sorte, habitante do mundo superior. Venha falar comigo novamente quando tiver descoberto o destino da minha aprendiz.
"
194,"Player: We should get back to the task at hand.
Mission: Yeah, I suppose you're right. Like I used to tell my brother, fast talk and slick words don't get the job done.
Player: I didn't know you had a brother.
Mission: My brother's a touchy subject, you know? It just so happens I don't really feel like talking about him right now. Nothing personal. Let's just get back to the business at hand, okay?","Jogador: Devemos voltar à tarefa em mãos.

Mission: É, acho que você tem razão. Como eu sempre dizia ao meu irmão, lábia e palavras escorregadias não resolvem o problema.

Jogador: Eu não sabia que você tinha um irmão.

Mission: Meu irmão é um assunto delicado, sabe? Acontece que eu realmente não estou a fim de falar sobre ele agora. Nada pessoal. Vamos apenas voltar ao assunto em questão, ok?
"
195,"Player: Let's just say you came up a little short of my expectations.
Slave: Please, I beg you - don't tell Davik you are displeased with me! He punishes those slaves who do not satisfy his guests!
Player: I won't say anything if you answer my questions!
Slave: I have no wish to be beaten by Davik, so I will tell you all I know. I hope it is enough to buy your mercy.","Jogador: Digamos que você não correspondeu às minhas expectativas.
Escravo: Por favor, eu imploro - não diga a Davik que você está insatisfeito comigo! Ele pune os escravos que não satisfazem seus convidados!
Jogador: Eu não direi nada se você responder às minhas perguntas!
Escravo: Eu não quero ser espancado por Davik, então eu lhe direi tudo o que sei. Espero que seja o suficiente para comprar sua clemência.
"
196,"Player: I can't just let you out. This whole place would turn on me.
Mission: We'd be risking everything just to get you out! That doesn't bother you?
Griff: You can't abandon me here. These Sand People, they're animals.
Player: Run to Anchorhead. They'll be too busy fighting me to operate the turrets.","Jogador: Não posso simplesmente libertá-lo. Este lugar inteiro se voltaria contra mim.
Mission: Estaríamos arriscando tudo só para tirar você daqui! Isso não te incomoda?
Griff: Você não pode me abandonar aqui. Esse Povo da Areia, eles são animais.
Jogador: Corra para Anchorhead. Eles estarão muito ocupados lutando comigo para operar as torres.
"
