,original,gemini_translation
156,"Player: I'd like to ask about the Czerka Corporation.
Janos Wertka: Czerka Corporation has branches in many systems, mostly concerned with weapon production for personal and ship-mounted use.
Janos Wertka: Of course, the many outposts on this world are only concerned with bio-aquisitions.
Player: Bio-acquisitions? What do you mean?","Jugador: Me gustaría preguntar sobre la Corporación Czerka.
Janos Wertka: La Corporación Czerka tiene filiales en muchos sistemas, dedicadas principalmente a la producción de armas para uso personal y montadas en naves.
Janos Wertka: Por supuesto, los numerosos puestos de avanzada en este mundo solo se ocupan de las bioadquisiciones.
Jugador: ¿Bioadquisiciones? ¿A qué te refieres?
"
157,"Player: I've got more important things to worry about than remembering some janitor!
Janitor: Hmph! You'll change your tune the first time your plumbing breaks down and raw sewage floods your apartment. Then you'll be beggin' for Kadir to come help you out!
Carth: There's no need to antagonize the man. Besides... do you want to live in filth? I sure don't.
Janitor: We'll see who has the last laugh then! Now if you ain't going to be civil then I got work to do. This place doesn't clean itself, you know!","Jugador: ¡Tengo cosas más importantes de qué preocuparme que recordar a un simple conserje!
Conserje: ¡Hmph! Cambiarás de opinión la primera vez que se te rompan las tuberías y aguas residuales inunden tu apartamento. ¡Entonces estarás rogándole a Kadir que venga a ayudarte!
Carth: No hay necesidad de antagonizar al hombre. Además... ¿quieres vivir en la inmundicia? Yo no, desde luego.
Conserje: ¡Ya veremos quién ríe el último entonces! Ahora, si no vas a ser civilizado, tengo trabajo que hacer. ¡Este lugar no se limpia solo, ¿sabes?!
"
158,"Player: Why do you need me for this?
Nilko Bwaas: I cannot trust anyone else. The Republic obviously wants to keep their secret - I have inquired often as to their purpose and been rebuffed.
Nilko Bwaas: The Sith cannot be trusted to give me an accurate report of events - they will twist the truth so that it furthers their own goals.
Nilko Bwaas: And the mercenaries are well aware of the high wages the Republic is paying - they would not report anything that might slow the flow of credits into their accounts.","Jugador: ¿Por qué me necesitas para esto?
Nilko Bwaas: No puedo confiar en nadie más. La República obviamente quiere mantener su secreto; he preguntado a menudo sobre su propósito y he sido rechazado.
Nilko Bwaas: No se puede confiar en que los Sith me den un informe preciso de los acontecimientos; tergiversarán la verdad para que favorezca sus propios objetivos.
Nilko Bwaas: Y los mercenarios son muy conscientes de los altos salarios que paga la República; no informarían nada que pudiera ralentizar el flujo de créditos a sus cuentas.
"
159,"Player: If you want my help you better make it worth my while.
Conversation owner: Oh, I get it. Never mind that the Sith will destroy the Republic and ravage the galaxy. You're only in this for the credits.
Conversation owner: Don't worry. The Republic pays its mercenaries well. You help me find Bastila and they'll make it more than worth your while, I'm sure. Plus, it might be your only chance to get off Taris.
Player: If it means getting off this planet, I guess I can help you find Bastila.","Jugador: Si quieres mi ayuda, más te vale que valga la pena.

Interlocutor: Ah, ya entiendo. No importa que los Sith destruirán la República y devastarán la galaxia. Solo te mueven los créditos.

Interlocutor: No te preocupes. La República paga bien a sus mercenarios. Si me ayudas a encontrar a Bastila, te lo recompensarán con creces, estoy seguro. Además, podría ser tu única oportunidad de salir de Taris.

Jugador: Si significa salir de este planeta, supongo que puedo ayudarte a encontrar a Bastila.
"
160,"Player: I'll be going now.
Viglo: Oh... I get it. I get a little too forward and you want to hold it against me.
Viglo: Hey, I just thought of something! If I said you had a great body, would you hold it against me? Ha ha ha!
Viglo: Barkeep, I sense I've offended my lady friend. Bring me another round so I can drown my sorrows in the sweet nectar of the Selkath people.","Jugador: Me voy ya.
Viglo: Oh... ya entiendo. Me pongo un poco pesado y quieres guardarme rencor.
Viglo: ¡Oye, se me acaba de ocurrir algo! Si te dijera que tienes un cuerpo escultural, ¿me guardarías rencor? ¡Ja, ja, ja!
Viglo: Cantinero, presiento que he ofendido a mi amiga. Tráeme otra ronda para ahogar mis penas en el dulce néctar del pueblo selkath.
"
161,"Player: [Force Persuade] You fear me! Cower, little piggy!
Gurke: [Success] Wuh! Ah, we are sorry about everything! Yeah, everything! We'll leave now!
Narkal: They don't seem that scary to me, Gurke. You sure?
Gurke: Shut up and run, stupid! You want to die? Yeesh!","Jugador: [Persuasión por la Fuerza] ¡Me teméis! ¡Acobardaos, cerditos!
Gurke: [Éxito] ¡Wuh! ¡Ah, lo sentimos por todo! ¡Sí, por todo! ¡Nos vamos ahora mismo!
Narkal: No me parecen tan aterradores, Gurke. ¿Estás seguro?
Gurke: ¡Cállate y corre, estúpido! ¿Quieres morir? ¡Uf!
"
162,"Player: Not even a Jedi? You mean not any more, right?
Jolee: Nope. Never was. Technically I never rose above the rank of Padawan, for various reasons. Does that surprise you?
Player: Not the way you describe your past, no.
Jolee: Heh. I suppose I'm not prone to live my life like most of the Jedi Masters do, that's true. My opinions on love are no different.","Jugador: ¿Ni siquiera un Jedi? Querrás decir, ¿ya no, verdad?
Jolee: No. Nunca lo fui. Técnicamente, nunca superé el rango de Padawan, por varias razones. ¿Eso te sorprende?
Jugador: No, por la forma en que describes tu pasado.
Jolee: Je. Supongo que no soy propenso a vivir mi vida como la mayoría de los Maestros Jedi, eso es cierto. Mis opiniones sobre el amor no son diferentes.
"
163,"Juhani: Tatooine is a filthy desert. Planets such as this should not be fit for life at all. My skin itches just to be here.
Juhani: As you can see, it is a desert. Very little water. Too much sand. This sort of place attracts too much of the seedier side of civilization.
Juhani: As to the particulars of this world itself, I can safely say that it holds no interest for me, and I will be well pleased when we leave here and never return.
Juhani: Now is there something else, or may we hurry and do what we have to do here as quickly as possible?","Juhani: Tatooine es un desierto inmundo. Planetas como este no deberían ser aptos para la vida. Me pica la piel solo por estar aquí.
Juhani: Como puedes ver, es un desierto. Muy poca agua. Demasiada arena. Este tipo de lugar atrae demasiado al lado más sórdido de la civilización.
Juhani: En cuanto a los detalles de este mundo en sí, puedo decir con seguridad que no tiene ningún interés para mí, y me alegraré mucho cuando nos vayamos de aquí para no volver jamás.
Juhani: ¿Ahora hay algo más, o podemos darnos prisa y hacer lo que tenemos que hacer aquí lo más rápido posible?
"
164,"Player: I don't actually care, one way or another.
Patrol Captain Dehno: Well... all right then. Carry on. We've work to do here.
Czerka Guard: Thanks for taking care of that, Captain.
Patrol Captain Dehno: You shut up. I'm not done with you two.","Jugador: En realidad, me da igual, de una forma u otra.
Capitán de Patrulla Dehno: Bueno... está bien, entonces. Continúen. Tenemos trabajo que hacer aquí.
Guardia Czerka: Gracias por encargarse de eso, Capitán.
Capitán de Patrulla Dehno: Cállate. No he terminado con vosotros dos.
"
165,"Player: I want to ask you a few questions.
Conversation owner: I am far too busy to spend my time conversing, human. I must reserve my time for paying customers, not idle gossip.
Player: I think I'll be going now.
Conversation owner: Until next time, human.","Jugador: Quiero hacerte algunas preguntas.
Interlocutor: Estoy demasiado ocupado para perder el tiempo conversando, humano. Debo reservar mi tiempo para los clientes que pagan, no para chismes ociosos.
Jugador: Creo que me voy ya.
Interlocutor: Hasta la próxima, humano.
"
166,"Cand: Nice speech. I bet you tell yourself that every night so you can sleep. But I accept who and what I am. I don't have to justify it with words - victory in battle is my justification!
Carth: Justification through victory? So what happens when you lose? You know, like you did against us.
Cand: You had us outnumbered five to one. You had more ships, more troops, more supplies and the Jedi on your side. And we still made the Republic tremble before we fell!
Carth: Nice speech. I bet you tell yourself that every night so you can sleep. I don't want to talk about this anymore, Canderous. The war is over. You lost.","Cand: Bonito discurso. Apuesto a que te lo repites cada noche para poder dormir. Pero yo acepto quién y qué soy. No tengo que justificarlo con palabras: ¡la victoria en batalla es mi justificación!
Carth: ¿Justificación a través de la victoria? ¿Y qué pasa cuando pierdes? Ya sabes, como cuando perdiste contra nosotros.
Cand: Nos superabais en número cinco a uno. Teníais más naves, más tropas, más suministros y a los Jedi de vuestro lado. ¡Y aun así hicimos temblar a la República antes de caer!
Carth: Bonito discurso. Apuesto a que te lo repites cada noche para poder dormir. No quiero hablar más de esto, Canderous. La guerra terminó. Perdiste.
"
167,"Player: I don't have a deck.
VulkarMech03: No? That's a real shame. You can't play unless you have your own deck, and I don't know anywhere around here for you to get one.
Player: I guess I'll be going now.
VulkarMech03: Well, if you ever get your hands on a Pazaak deck and you're looking to play a few hands you know where to find me.","Jugador: No tengo una baraja.
VulkarMech03: ¿No? Qué lástima. No puedes jugar a menos que tengas tu propia baraja, y no conozco ningún sitio por aquí donde puedas conseguir una.
Jugador: Supongo que me iré entonces.
VulkarMech03: Bueno, si alguna vez te haces con una baraja de Pazaak y te apetece jugar unas manos, ya sabes dónde encontrarme.
"
168,"Player: None of your business, bug-eyes!
Suvam Tan: Eh? No need to be rude. I was just trying to be friendly is all... You don't have to bite my head off.
Suvam Tan: If you don't want to talk, then I don't really know what you're doing here. There's nothing really here in this end of space anymore.
Player: Anymore?","Jugador: ¡Eso no te importa, ojos de insecto!
Suvam Tan: ¿Eh? No hay necesidad de ser grosero. Sólo intentaba ser amable... No tienes por qué morderme la cabeza.
Suvam Tan: Si no quieres hablar, entonces no sé qué haces aquí. Ya no hay nada en este confín del espacio.
Jugador: ¿Ya no?
"
169,"Handon Guld: When all of a sudden I heard a shot coming from over here. I ran over and found this man Calder lying on the ground dead!
Player: Did you see the killer?
Handon Guld: I saw Rickard come skulking out of the shadows of the rocks south of the river, and I knew something was wrong. I hit my emergency button and called the Enclave right away.
Handon Guld: Well... there, that's my story. Now please hurry this up and arrest Rickard so I can get on with my day!","Handon Guld: De repente, escuché un disparo que venía de por aquí. ¡Corrí y encontré a este hombre, Calder, tirado en el suelo, muerto!
Jugador: ¿Viste al asesino?
Handon Guld: Vi a Rickard salir a hurtadillas de entre las sombras de las rocas al sur del río, y supe que algo andaba mal. Presioné mi botón de emergencia y llamé al Enclave de inmediato.
Handon Guld: Bueno... ahí está, esa es mi historia. ¡Ahora, por favor, apúrense con esto y arresten a Rickard para que pueda seguir con mi día!
"
170,"Player: Who are you?
Elise: Oh, I'm sorry, master Jedi, I did not give you a proper introduction. I am Elise Montagne. I own the farm to the north of here.
Elise: But I really am in need of your assistance. Time may be critical with so many kath hounds about. Oh, and those Mandalorians! Please, will you help me find him?
Player: Alright, I will help you. Tell what happened.","Jugador: ¿Quién eres?
Elise: Oh, lo siento, Maestro Jedi, no me he presentado adecuadamente. Soy Elise Montagne. Soy la dueña de la granja al norte de aquí.
Elise: Pero realmente necesito su ayuda. El tiempo puede ser crucial con tantos kath hounds por aquí. ¡Oh, y esos Mandalorianos! Por favor, ¿me ayudaría a encontrarlo?
Jugador: De acuerdo, te ayudaré. Dime qué ha pasado.
"
171,"Sith Soldier: Hold on - where do you think you're going? This area is restricted to Undercity patrols! Without the proper security papers I can't let you past.
Player: I've got my security papers right here.
Sith Soldier: Let me see... hmmm, these look to be in order. Okay, you can go down if you want. Can't say I envy you, though.
Sith Soldier: The Undercity is crawling with mutants. Rakghouls, they call 'em. If you see anything moving down there, shoot first and ask questions later.","Soldado Sith: ¡Alto ahí! ¿Adónde crees que vas? ¡Esta zona está restringida a las patrullas de la Ciudad Baja! Sin los documentos de seguridad adecuados, no puedo dejarte pasar.

Jugador: Tengo mis documentos de seguridad justo aquí.

Soldado Sith: A ver... hmmm, estos parecen estar en orden. De acuerdo, puedes bajar si quieres. Aunque no te envidio.

Soldado Sith: La Ciudad Baja está plagada de mutantes. Rakghouls, los llaman. Si ves algo moviéndose por allí, dispara primero y pregunta después.
"
172,"HiddenBekCompGuard: Hey, you can't be in here right now - the control room is off limits! Don't you know there's a Vulkar assassin coming here to kill Gadon?
Player: Sorry, I didn't know. I'll be going now.
HiddenBekCompGuard: Wait a minute - how did you even get in here? Nobody's supposed to have the access codes to this door. Unless...
HiddenBekCompGuard: Assassin! Assassin in the base!","Guardia Oculto Bek (computadora): ¡Oye, no puedes estar aquí ahora mismo! ¡La sala de control está fuera de los límites! ¿No sabes que un asesino Vulkar viene a matar a Gadon?
Jugador: Lo siento, no lo sabía. Ya me iba.
Guardia Oculto Bek (computadora): Espera un minuto... ¿cómo has entrado aquí? Se supone que nadie tiene los códigos de acceso a esta puerta. A menos que...
Guardia Oculto Bek (computadora): ¡Asesino! ¡Un asesino en la base!
"
173,"Canderous Ordo: I figured you'd be back. Neither one of us is getting off this planet unless we work together.
Canderous Ordo: Now, I know the Sith military base had a break in. I know it was you. I know you've got those departure codes I need.
Canderous Ordo: So what do you say? We join forces and I can get you inside Davik's base - and right to the Ebon Hawk. We can go right now.
Player: Sorry, I'm not interested.","Canderous Ordo: Sabía que volverías. Ninguno de los dos saldrá de este planeta a menos que trabajemos juntos.
Canderous Ordo: Ahora, sé que hubo un allanamiento en la base militar Sith. Sé que fuiste tú. Sé que tienes los códigos de salida que necesito.
Canderous Ordo: ¿Entonces, qué dices? Unimos fuerzas y puedo llevarte dentro de la base de Davik... y directamente al Halcón Ébano. Podemos irnos ahora mismo.
Jugador: Lo siento, no me interesa.
"
174,"Researcher Ll'awa: Yes, Revan? Is there anything I can help you with?
Player: I have found data on the genetic structure of your species.
Researcher Ll'awa: You... you have! Thank you! Thank you, Revan!
Researcher Ll'awa: This data will aid us greatly in our research.","Investigadora Ll'awa: ¿Sí, Revan? ¿Hay algo en lo que pueda ayudarte?
Jugador: He encontrado datos sobre la estructura genética de tu especie.
Investigadora Ll'awa: ¡Tú... tú los tienes! ¡Gracias! ¡Gracias, Revan!
Investigadora Ll'awa: Estos datos nos ayudarán enormemente en nuestra investigación.
"
175,"Wookiee Guard: He will decide if you are fit to walk the village of Rwookrrorro. You've already soiled our world with what you brought on your ship.
Player: My ship? What do you mean by that?
Wookiee Guard: Chuundar sent us to search it. We found the exile. The nameless mad-claw, once called Zaalbar.
Player: Who gave you access? You had no right!","Guardián Wookiee: Él decidirá si eres digno de pisar la aldea de Rwookrrorro. Ya has mancillado nuestro mundo con lo que trajiste en tu nave.

Jugador: ¿Mi nave? ¿A qué te refieres con eso?

Guardián Wookiee: Chuundar nos envió a registrarla. Encontramos al exiliado. La garra enloquecida sin nombre, antes llamado Zaalbar.

Jugador: ¿Quién les dio acceso? ¡No tenían ningún derecho!
"
176,"K-X12a Battle Droid: K-X12a Battle Droid Interface. Systems functioning normally. Slimeball Must Die subscript purged. Error: unit remains linked to other infected units.
Player: Playback: A special message from Marlena.
K-X12a Battle Droid: Having fun on the dunes, Tanis? I made sure you would. Here's the deal: Your precious droids have trapped you. They'll hold you until you die of thirst. Make a mistake while repairing them, they explode. Have a good death. My mother was right about you.
Player: Replay: A special message from Marlena.","Droide de Batalla K-X12a: Interfaz del Droide de Batalla K-X12a. Sistemas funcionando con normalidad. Subrutina ""Baboso Debe Morir"" eliminada. Error: unidad aún conectada a otras unidades infectadas.
Jugador: Reproducir: Un mensaje especial de Marlena.
Droide de Batalla K-X12a: ¿Te diviertes en las dunas, Tanis? Me aseguré de que así fuera. Aquí está el trato: Tus preciosos droides te han atrapado. Te retendrán hasta que mueras de sed. Comete un error al repararlos y explotarán. Ten una buena muerte. Mi madre tenía razón sobre ti.
Jugador: Repetir: Un mensaje especial de Marlena.
"
177,"Conversation owner: A small part of me has always regretted betraying you from afar. I always knew there were some who would think I acted out of fear, that I did not want to face you.
Conversation owner: But now fate has given me a second chance to prove myself. Once I defeat you in combat no one will question my claim to the Sith throne; my triumph will be complete!
Player: Your power is no match for the light!
Conversation owner: The Jedi Council were foolish to let you live. I won't make the same mistake. We shall finish this alone in the ancient Sith tradition: master versus apprentice, as it was meant to be!","Dueño de la conversación: Una pequeña parte de mí siempre se ha arrepentido de traicionarte desde lejos. Siempre supe que algunos pensarían que actué por miedo, que no quería enfrentarte.
Dueño de la conversación: Pero ahora el destino me ha dado una segunda oportunidad para probar mi valía. ¡Una vez que te derrote en combate, nadie cuestionará mi derecho al trono Sith; mi triunfo será absoluto!
Jugador: ¡Tu poder no es rival para la luz!
Dueño de la conversación: El Consejo Jedi fue necio al dejarte vivir. Yo no cometeré el mismo error. Terminaremos esto a solas, según la antigua tradición Sith: ¡maestro contra aprendiz, como debe ser!
"
178,"Marl: Pretty impressive, Stranger. Ice is no pushover. People are starting to take notice of you. They say you're the best thing to come along since Twitch stepped into the ring.
Marl: If you're going to keep climbing the ranks, then I guess I'm next on your hit list, kid. I'm looking forward to it.
Player: Let's step into the ring, then!
Marl: You don't waste any time, do you? Go talk to Ajuur - he'll set the match up.","Marl: Nada mal, forastero. Hielo no es moco de pavo. La gente empieza a fijarse en ti. Dicen que eres lo mejor que ha pasado desde que Twitch entró al ring.
Marl: Si vas a seguir escalando puestos, supongo que yo soy el siguiente en tu lista, chaval. Estoy deseando que llegue el momento.
Jugador: ¡Pues vamos al ring de una vez!
Marl: No pierdes el tiempo, ¿eh? Ve a hablar con Ajuur, él organizará el combate.
"
179,"Selkath: Why are you disturbing me? Can you not see I am overseeing the packaging of this kolto?
Player: I just want to ask you questions.
Selkath: I have far more pressing matters than any questions you might have, off-worlder. This kolto is the backbone of Manaan's economy.
Selkath: You obviously are in the wrong place, off-worlder. I suggest you visit the courthouse west of here - there you may be of some use to the Selkath instead of a hinderance.","Selkath: ¿Por qué me molestas? ¿Acaso no ves que estoy supervisando el empaquetado de este kolto?
Jugador: Solo quiero hacerte algunas preguntas.
Selkath: Tengo asuntos mucho más urgentes que cualquier pregunta que puedas tener, forastero. Este kolto es la columna vertebral de la economía de Manaan.
Selkath: Obviamente estás en el lugar equivocado, forastero. Te sugiero que visites el juzgado al oeste de aquí; allí podrías ser de alguna utilidad para los Selkath en lugar de un estorbo.
"
180,"Prospective Sith Student: You... you were talking to Mekel! I saw you! Where did he go? D-did he... did he tell you I was worthy?!
Player: [Persuade] Mekel is tricking you. He'll never let you into the academy.
Prospective Sith Student: [Success] What?! I... I've wasted all this time! How could I have been so... foolish! I could have died!
Prospective Sith Student: I'll find another way in, I swear it! I'll show him! Thank you!","Aspirante a Sith: ¡Tú... tú estabas hablando con Mekel! ¡Te vi! ¿Dónde se fue? ¿É-él te... te dijo que yo era digno?
Jugador: [Persuasión] Mekel te está engañando. Nunca te dejará entrar en la academia.
Aspirante a Sith: [Éxito] ¡¿Qué?! ¡He... he perdido todo este tiempo! ¡Cómo pude ser tan... estúpido! ¡Pude haber muerto!
Aspirante a Sith: ¡Encontraré otra forma de entrar, lo juro! ¡Se lo demostraré! ¡Gracias!
"
181,"Dorak Quinn: Ah, one word though. Watch yourself around the Gamorreans. Gurke and his buddies aren't to be trusted.
Dorak Quinn: Everyone else I respect because they have skill. Those guys... they go for easier prey.
Player: What makes you say that?
Dorak Quinn: Just watch your back when you hunt. The dragons aren't the only dangers out there.","Dorak Quinn: Ah, pero una cosa. Ten cuidado con los gamorreanos. No te fíes de Gurke ni de sus compinches.
Dorak Quinn: A todos los demás los respeto porque tienen habilidad. Pero esos tipos... esos van a por la presa fácil.
Jugador: ¿Por qué dices eso?
Dorak Quinn: Solo cuídate las espaldas cuando caces. Los dragones no son los únicos peligros que hay ahí fuera.
"
182,"Shaleena: Well, I was born here for starters. My parents were Outcasts, banished to the Undercity for some crime or other... they never really liked to talk about it.
Shaleena: Everyone here is an Outcast... or the descendant of one. It's tough down here, but we survive. I guess it's easier for me, since I've never known anything different.
Shaleena: Some of the people have given up all hope; they've become bitter and depressed. But most of us are good people... despite what our ancestors may have done.
Shaleena: Gendar could probably tell you more. Or maybe Rukil. You could talk to them if you want.","Shaleena: Bueno, para empezar, nací aquí. Mis padres eran Paria, desterrados a la Subciudad por algún crimen u otro... nunca les gustó hablar de eso.
Shaleena: Todos aquí son Paria... o descendientes de uno. Es duro aquí abajo, pero sobrevivimos. Supongo que es más fácil para mí, ya que nunca he conocido nada diferente.
Shaleena: Algunas personas han perdido toda esperanza; se han vuelto amargadas y deprimidas. Pero la mayoría de nosotros somos buenas personas... a pesar de lo que nuestros antepasados hayan hecho.
Shaleena: Gendar probablemente podría contarte más. O quizás Rukil. Podrías hablar con ellos si quieres.
"
183,"Player: Get out of our way!
Envirosuit dude3: I have business with Canderous that does not concern you, Jedi.
Cand: This concerns my employer as well.
Envirosuit dude3: Employer? You've sunk that low, have you? So much for the vaunted Mandalorian honor you used to espouse.","Jugador: ¡Quítate de nuestro camino!
Tipo del traje ambiental3: Tengo asuntos con Canderous que no te conciernen, Jedi.
Cand: Esto también concierne a mi empleador.
Tipo del traje ambiental3: ¿Empleador? ¿Tan bajo has caído? Tanto para el vanagloriado honor mandaloriano que solías defender.
"
184,"Fodo Medoo: You've been beating me a lot lately... I don't know how much longer I can last against you.
Fodo Medoo: I don't really even have any more credits left to play... but if you want, I could put a few of my cards as my wager... You up for that?
Player: Sure, let's play.
Fodo Medoo: Let's see if I can't turn this around...","Fodo Medoo: Últimamente me has estado ganando mucho... No sé cuánto tiempo más podré aguantar contra ti.
Fodo Medoo: Ya ni siquiera me quedan créditos para jugar... pero si quieres, podría apostar algunas de mis cartas... ¿Te animas?
Jugador: Claro, juguemos.
Fodo Medoo: A ver si puedo darle la vuelta a esto...
"
185,"Player: Your droid escaped and is nowhere to be found. He's still out there somewhere.
Elise: He is out there still? I must find him!
Mission: Hey, why'd you have to do that? That was just mean!
Zaalbar: Your actions disturb me. Among my kind, those who take pleasure in the suffering of others are considered dangerously unstable.","Jugador: Tu droide escapó y no se encuentra por ningún lado. Todavía anda suelto por ahí.
Elise: ¿Que todavía anda suelto? ¡Debo encontrarlo!
Mission: ¡Oye! ¿Por qué tenías que hacer eso? ¡Qué cruel!
Zaalbar: Tus acciones me perturban. Entre mi gente, aquellos que se complacen en el sufrimiento ajeno son considerados peligrosamente inestables.
"
186,"Player: [Computer] Open hangar bay doors. (<CUSTOM34> spike(s))
Conversation owner: [FAILURE] ACCESS DENIED! SPIKES REJECTED HANGAR DOORS CAN ONLY BE OPENED FROM BRIDGE ENTER COMMAND
Player: Log out.
Conversation owner: EXITING SYSTEM...","Jugador: [Ordenador] Abre las puertas del hangar. (Pinchos <CUSTOM34>)
Propietario de la conversación: [ERROR] ¡ACCESO DENEGADO! LOS PINCHOS HAN SIDO RECHAZADOS. LAS PUERTAS DEL HANGAR SÓLO PUEDEN ABRIRSE DESDE EL PUENTE INTRODUCE EL COMANDO.
Jugador: Desconectar.
Propietario de la conversación: SALIENDO DEL SISTEMA...
"
187,"Bastila: Now I think I understand. This map was only the starting point for Revan's dark journey into the ways of the Sith.
Bastila: Tatooine, Kashyyyk, Manaan, Korriban: Revan visited each of these worlds searching for clues to reveal the hidden location of the Star Forge.
Player: So now what?
Bastila: Before we do anything we must inform the council of what we have discovered. They will decide our next course of action, though I suspect our task has only just begun.","Bastila: Ahora creo que entiendo. Este mapa era solo el punto de partida para el oscuro viaje de Revan hacia los caminos de los Sith.
Bastila: Tatooine, Kashyyyk, Manaan, Korriban: Revan visitó cada uno de estos mundos buscando pistas que revelaran la ubicación oculta de la Fragua Estelar.
Jugador: ¿Y ahora qué?
Bastila: Antes de hacer nada, debemos informar al Consejo de lo que hemos descubierto. Ellos decidirán nuestro próximo curso de acción, aunque sospecho que nuestra tarea no ha hecho más que empezar.
"
188,"Player: How do I know this isn't some kind of trick?
Rogue Assassin Droid: I can offer you no assurances, sentient. All is as it seems. If you cannot believe my statements, then combat is the inevitable result.
Player: You... appreciate the value of life?
Rogue Assassin Droid: You do not? All beings are constructs of fascinating complexity. An enlightened being rises above the need for destruction, no matter its nature.","Jugador: ¿Cómo sé que no es una trampa?
Droide Asesino Renegado: No puedo ofrecerle garantías, ser sintiente. Todo es como parece. Si no puede creer mis declaraciones, entonces el combate es el resultado inevitable.
Jugador: ¿Usted... aprecia el valor de la vida?
Droide Asesino Renegado: ¿Acaso no lo hace? Todos los seres son constructos de fascinante complejidad. Un ser iluminado se eleva por encima de la necesidad de la destrucción, sin importar su naturaleza.
"
189,"Jolee: Malak is a tyrant who should be stopped. If he conquers the galaxy we're in for a couple of rough centuries. Eventually it'll come around again, but I'd rather not wait that long.
Jolee: So we do what we have to do, and we try to stop the Sith. But don't start thinking this war - your war - is more important than any other war just because you're in it.
Carth: That's an interesting theory, but I don't buy it. The Republic stands for something; it's stood for something for fifteen thousand years. And if it falls, everything will change forever.
Jolee: You believe whatever you need to to get you through this, sonny. The bottom line is we both want to stop Malak, so let's not get hung up on the details. Let's just get back to stopping him.","Jolee: Malak es un tirano que debe ser detenido. Si conquista la galaxia, nos esperan un par de siglos difíciles. Eventualmente todo dará la vuelta, pero preferiría no esperar tanto.
Jolee: Así que hacemos lo que tenemos que hacer, e intentamos detener a los Sith. Pero no empieces a pensar que esta guerra... tu guerra... es más importante que cualquier otra guerra solo porque tú estás en ella.
Carth: Esa es una teoría interesante, pero no la compro. La República representa algo; ha representado algo durante quince mil años. Y si cae, todo cambiará para siempre.
Jolee: Cree lo que necesites creer para superar esto, jovencito. Lo importante es que ambos queremos detener a Malak, así que no nos atasquemos en los detalles. Volvamos a detenerlo.
"
190,"Player: I have found the body of the Jedi Nemo. He was slain by kath hounds.
Vrook Lamar: Ah, Nemo. He was a brave and honorable man. He had great strength with the Force.
Player: His strength was not enough...
Vrook Lamar: But remember your task, Padawan!","Jugador: He encontrado el cuerpo del Jedi Nemo. Fue asesinado por sabuesos kath.
Vrook Lamar: Ah, Nemo. Era un hombre valiente y honorable. Tenía una gran conexión con la Fuerza.
Jugador: Su fuerza no fue suficiente...
Vrook Lamar: ¡Pero recuerda tu tarea, Padawan!
"
191,"Sarna: Hey, you made it! I was beginning to wonder if you were going to show! The party's in full swing - come on in.
Sarna: You have to try this Tarisian ale - it's fantastic! We should have conquered this planet ages ago!
YunGenda021: Careful, Sarna. That wine's got quite the kick. A couple more bottles and we'll all be passed out on the floor!
Sarna: Who cares? We're not on duty tomorrow - let's live a little! Come on - drink up!","Sarna: ¡Eh, lo lograste! ¡Empezaba a dudar si ibas a aparecer! La fiesta está en pleno apogeo, ¡entra!
Sarna: ¡Tienes que probar esta cerveza de Taris, es fantástica! ¡Deberíamos haber conquistado este planeta hace siglos!
YunGenda021: Cuidado, Sarna. Ese vino tiene una buena patada. ¡Un par de botellas más y todos estaremos desmayados en el suelo!
Sarna: ¿A quién le importa? No estamos de servicio mañana, ¡vivamos un poco! ¡Vamos, bebe!
"
192,"Suvam Tan: Those Trandoshan scum! They couldn't get more out of me, so they tried to kill me instead!
Suvam Tan: Hopefully, I'll have time before they send someone else to investigate... maybe rig their ship to take off somewhere else...
Suvam Tan: Thank you for your help, at least. I know I couldn't have taken them on my own.
Suvam Tan: I'll let you look at my special stash. It's the stuff I wasn't showing them. It won't be cheap, but if you want it, you can buy it.","Suvam Tan: ¡Esa escoria Trandoshana! No pudieron sacarme más, ¡así que intentaron matarme!
Suvam Tan: Espero tener tiempo antes de que envíen a alguien más a investigar... tal vez trucar su nave para que despegue a otro lugar...
Suvam Tan: Gracias por tu ayuda, al menos. Sé que no podría haberlos enfrentado solo.
Suvam Tan: Te dejaré echar un vistazo a mi alijo especial. Es lo que no les estaba mostrando. No será barato, pero si lo quieres, puedes comprarlo.
"
193,"Player: I will help you with this, Rukil.
Rukil: Finding her may be difficult; Malya could be anywhere in the Undercity... but if you find her I will know you to be our true savior! Only then can I reveal my secret knowledge to you.
Player: I'll be back if I find anything out.
Rukil: I wish you luck, up-worlder. Come speak to me again once you have discovered the fate of my apprentice.","Jugador: Te ayudaré con esto, Rukil.

Rukil: Encontrar a Malya puede ser difícil; podría estar en cualquier parte de la Subciudad... ¡pero si la encuentras, sabré que eres nuestro verdadero salvador! Sólo entonces podré revelarte mi conocimiento secreto.

Jugador: Volveré si descubro algo.

Rukil: Te deseo suerte, habitante de la superficie. Vuelve a hablar conmigo cuando hayas descubierto el destino de mi aprendiz.
"
