,original,gemini_translation
174,"Researcher Ll'awa: Yes, Revan? Is there anything I can help you with?
Player: I have found data on the genetic structure of your species.
Researcher Ll'awa: You... you have! Thank you! Thank you, Revan!
Researcher Ll'awa: This data will aid us greatly in our research.","গবেষক ল'আওয়া: হ্যাঁ, রেভান? আমি কি আপনাকে কিছু সাহায্য করতে পারি?
খেলোয়াড়: আমি আপনার প্রজাতির জেনেটিক গঠন সম্পর্কে ডেটা পেয়েছি।
গবেষক ল'আওয়া: আপনি... আপনি করেছেন! ধন্যবাদ! ধন্যবাদ, রেভান!
গবেষক ল'আওয়া: এই ডেটা আমাদের গবেষণায় অনেক সাহায্য করবে।
"
175,"Wookiee Guard: He will decide if you are fit to walk the village of Rwookrrorro. You've already soiled our world with what you brought on your ship.
Player: My ship? What do you mean by that?
Wookiee Guard: Chuundar sent us to search it. We found the exile. The nameless mad-claw, once called Zaalbar.
Player: Who gave you access? You had no right!","Wookiee Guard: সেই ঠিক করবে তুমি রুকরোরোর গ্রামে হাঁটার যোগ্য কিনা। তোমরা তোমাদের জাহাজে যা এনেছ, তা দিয়ে আমাদের জগৎকে ইতিমধ্যেই অপবিত্র করেছ।

Player: আমার জাহাজ? এর মানে কী?

Wookiee Guard: চুндар আমাদের এটা খুঁজতে পাঠিয়েছিল। আমরা নির্বাসিতকে পেয়েছি। সেই নামহীন উন্মাদ-নখর, একসময় যাকে জালবার বলা হত।

Player: কে তোমাদের প্রবেশাধিকার দিয়েছে? তোমাদের কোনো অধিকার নেই!
"
176,"K-X12a Battle Droid: K-X12a Battle Droid Interface. Systems functioning normally. Slimeball Must Die subscript purged. Error: unit remains linked to other infected units.
Player: Playback: A special message from Marlena.
K-X12a Battle Droid: Having fun on the dunes, Tanis? I made sure you would. Here's the deal: Your precious droids have trapped you. They'll hold you until you die of thirst. Make a mistake while repairing them, they explode. Have a good death. My mother was right about you.
Player: Replay: A special message from Marlena.","কে-এক্স১২এ ব্যাটল ড্রয়েড: কে-এক্স১২এ ব্যাটল ড্রয়েড ইন্টারফেস। সিস্টেমগুলো সাধারণভাবে কাজ করছে। স্লাইমবল মাস্ট ডাই সাবস্ক্রিপ্ট সরানো হয়েছে। এরর: ইউনিটটি অন্যান্য সংক্রমিত ইউনিটের সাথে যুক্ত রয়েছে।
প্লেয়ার: প্লেব্যাক: মারলেনার একটি বিশেষ বার্তা।
কে-এক্স১২এ ব্যাটল ড্রয়েড: বালিয়াড়িতে মজা করছিস, ট্যানিস? আমি নিশ্চিত করেছিলাম যে তুই করবি। ব্যাপারটা হল: তোর প্রিয় ড্রয়েডগুলো তোকে আটকে রেখেছে। যতক্ষণ না তৃষ্ণায় মরিস, ততক্ষণ ওরা তোকে ধরে রাখবে। এগুলো মেরামত করার সময় ভুল করলে, বিস্ফোরিত হবি। মরার জন্য প্রস্তুত থাক। আমার মা তোর সম্পর্কে ঠিক কথাই বলেছিলেন।
প্লেয়ার: রিপ্লে: মারলেনার একটি বিশেষ বার্তা।
"
177,"Conversation owner: A small part of me has always regretted betraying you from afar. I always knew there were some who would think I acted out of fear, that I did not want to face you.
Conversation owner: But now fate has given me a second chance to prove myself. Once I defeat you in combat no one will question my claim to the Sith throne; my triumph will be complete!
Player: Your power is no match for the light!
Conversation owner: The Jedi Council were foolish to let you live. I won't make the same mistake. We shall finish this alone in the ancient Sith tradition: master versus apprentice, as it was meant to be!","কথোপকথন মালিক: আমার ভেতরের একটা ছোট্ট অংশ সবসময় দূর থেকে তোমাকে বিশ্বাসঘাতকতা করার জন্য অনুতপ্ত হয়েছে। আমি সবসময় জানতাম কিছু লোক ভাববে আমি ভয়ে কাজটা করেছি, যে আমি তোমার মুখোমুখি হতে চাইনি।
কথোপকথন মালিক: কিন্তু ভাগ্য এখন আমাকে নিজেকে প্রমাণ করার দ্বিতীয় সুযোগ দিয়েছে। একবার আমি তোমাকে যুদ্ধে হারালে কেউ আমার সিথ সিংহাসনের দাবি নিয়ে প্রশ্ন তুলবে না; আমার বিজয় সম্পূর্ণ হবে!
খেলোয়াড়: আলোর কাছে তোমার শক্তি কিছুই না!
কথোপকথন মালিক: জেডি কাউন্সিল তোমাকে বাঁচিয়ে রেখে বোকামি করেছে। আমি সেই ভুল করব না। আমরা প্রাচীন সিথ ঐতিহ্য অনুসারে একা এই লড়াই শেষ করব: গুরু বনাম শিষ্য, যেমনটা হওয়ার কথা ছিল!
"
178,"Marl: Pretty impressive, Stranger. Ice is no pushover. People are starting to take notice of you. They say you're the best thing to come along since Twitch stepped into the ring.
Marl: If you're going to keep climbing the ranks, then I guess I'm next on your hit list, kid. I'm looking forward to it.
Player: Let's step into the ring, then!
Marl: You don't waste any time, do you? Go talk to Ajuur - he'll set the match up.","মার্ল: বাহ, বেশ দেখাচ্ছো তো, আগন্তুক। বরফ (Ice) কিন্তু সহজ প্রতিপক্ষ নয়। লোকজন তোমাকে নিয়ে বলাবলি করছে। তারা বলছে ট্যুইচ (Twitch) রিং-এ আসার পর থেকে তুমিই সেরা।
মার্ল: যদি তুমি ক্রমতালিকা ধরে উপরে উঠতেই থাকো, তাহলে আমার মনে হয় এরপরের লক্ষ্য আমিই, তাই না বাচ্চা? আমিও সেটার অপেক্ষায় আছি।
খেলোয়াড়: তাহলে চলো, রিং-এ নামা যাক!
মার্ল: তুমি একদম সময় নষ্ট করো না, তাই না? যাও, আজুরের (Ajuur) সাথে কথা বলো – সে ম্যাচের ব্যবস্থা করে দেবে।
"
179,"Selkath: Why are you disturbing me? Can you not see I am overseeing the packaging of this kolto?
Player: I just want to ask you questions.
Selkath: I have far more pressing matters than any questions you might have, off-worlder. This kolto is the backbone of Manaan's economy.
Selkath: You obviously are in the wrong place, off-worlder. I suggest you visit the courthouse west of here - there you may be of some use to the Selkath instead of a hinderance.","সেলকাথ: কেন তুমি আমাকে বিরক্ত করছো? দেখতে পাচ্ছো না আমি এই কোল্টো প্যাকিং-এর তত্ত্বাবধান করছি?
খেলোয়াড়: আমি শুধু তোমাকে কিছু প্রশ্ন করতে চাই।
সেলকাথ: তোমার যেকোনো প্রশ্নের চেয়ে আমার কাছে আরও গুরুত্বপূর্ণ বিষয় আছে, বহিরাগত। এই কোল্টো মানানের অর্থনীতির মেরুদণ্ড।
সেলকাথ: তোমাকে দেখে স্পষ্ট বোঝা যাচ্ছে তুমি ভুল জায়গায় এসেছো, বহিরাগত। আমি পরামর্শ দিচ্ছি তুমি এখান থেকে পশ্চিমে আদালত ভবনে যাও - সেখানে হয়তো তুমি সেলকাথদের উপকারে লাগতে পারো, বাধা হয়ে না দাঁড়িয়ে।
"
180,"Prospective Sith Student: You... you were talking to Mekel! I saw you! Where did he go? D-did he... did he tell you I was worthy?!
Player: [Persuade] Mekel is tricking you. He'll never let you into the academy.
Prospective Sith Student: [Success] What?! I... I've wasted all this time! How could I have been so... foolish! I could have died!
Prospective Sith Student: I'll find another way in, I swear it! I'll show him! Thank you!","সম্ভাব্য সিথ শিক্ষার্থী: তুমি... তুমি মেকেলের সাথে কথা বলছিলে! আমি দেখেছি! সে কোথায় গেল? সে কি... সে কি তোমাকে বলেছে আমি যোগ্য?!
খেলোয়াড়: [বোঝানো] মেকেল তোমাকে বোকা বানাচ্ছে। সে তোমাকে কখনই একাডেমিতে ঢুকতে দেবে না।
সম্ভাব্য সিথ শিক্ষার্থী: [সফল] কী?! আমি... আমি এত সময় নষ্ট করেছি! আমি এত বোকা কিভাবে হতে পারি! আমি তো মরেই যেতাম!
সম্ভাব্য সিথ শিক্ষার্থী: আমি অন্য রাস্তা খুঁজে বের করব, আমি শপথ করছি! আমি তাকে দেখিয়ে দেব! ধন্যবাদ!
"
181,"Dorak Quinn: Ah, one word though. Watch yourself around the Gamorreans. Gurke and his buddies aren't to be trusted.
Dorak Quinn: Everyone else I respect because they have skill. Those guys... they go for easier prey.
Player: What makes you say that?
Dorak Quinn: Just watch your back when you hunt. The dragons aren't the only dangers out there.","দোরাক কুইন: হ্যাঁ, একটা কথা। গ্যামোরিয়ানদের থেকে সাবধান থাকবেন। গুর্কে আর তার বন্ধুদের বিশ্বাস করা যায় না।
দোরাক কুইন: অন্য সবাইকে আমি সম্মান করি কারণ তাদের দক্ষতা আছে। ঐ লোকগুলো... ওরা সহজ শিকার খোঁজে।
প্লেয়ার: কেন ऐसा মনে হয় আপনার?
দোরাক কুইন: শিকার করার সময় নিজের খেয়াল রাখবেন। শুধু ড্রাগনরাই একমাত্র বিপদ নয়।
"
182,"Shaleena: Well, I was born here for starters. My parents were Outcasts, banished to the Undercity for some crime or other... they never really liked to talk about it.
Shaleena: Everyone here is an Outcast... or the descendant of one. It's tough down here, but we survive. I guess it's easier for me, since I've never known anything different.
Shaleena: Some of the people have given up all hope; they've become bitter and depressed. But most of us are good people... despite what our ancestors may have done.
Shaleena: Gendar could probably tell you more. Or maybe Rukil. You could talk to them if you want.","শালিনা: প্রথমত, আমি এখানেই জন্মেছি। আমার বাবা-মা বহিস্কৃত ছিলেন, কোনো অপরাধের জন্য আন্ডারসিটিতে নির্বাসিত... তারা এটা নিয়ে কথা বলতে পছন্দ করতেন না।
শালিনা: এখানকার সবাই বহিস্কৃত... অথবা কোনো বহিস্কৃতের বংশধর। এখানে জীবন কঠিন, কিন্তু আমরা টিকে আছি। আমার জন্য হয়তো একটু সহজ, কারণ আমি অন্য কিছু কখনো জানিনি।
শালিনা: কিছু মানুষ সব আশা ছেড়ে দিয়েছে; তারা তিক্ত ও হতাশ হয়ে গেছে। কিন্তু আমাদের মধ্যে বেশিরভাগই ভালো মানুষ... আমাদের পূর্বপুরুষরা যা-ই করে থাকুক না কেন।
শালিনা: জেন্ডার সম্ভবত তোমাকে আরও বেশি বলতে পারবে। অথবা সম্ভবত রুকিল। তুমি চাইলে তাদের সাথে কথা বলতে পারো।
"
183,"Player: Get out of our way!
Envirosuit dude3: I have business with Canderous that does not concern you, Jedi.
Cand: This concerns my employer as well.
Envirosuit dude3: Employer? You've sunk that low, have you? So much for the vaunted Mandalorian honor you used to espouse.","খেলোয়াড়: আমাদের পথ থেকে সরো!
এনভিরোসুট লোক ৩: ক্যান্ডেরাসের সাথে আমার কিছু কাজ আছে, যা তোমার জানার কথা নয়, জেডি।
ক্যান্ড: এটা আমার নিয়োগকর্তাকেও উদ্বিগ্ন করে।
এনভিরোসুট লোক ৩: নিয়োগকর্তা? তুমি এত নিচে নেমে গেছো? তোমার সেই বিখ্যাত ম্যান্ডালোরিয়ান সম্মানের কি হলো, যা তুমি আগে জাহির করতে?
"
184,"Fodo Medoo: You've been beating me a lot lately... I don't know how much longer I can last against you.
Fodo Medoo: I don't really even have any more credits left to play... but if you want, I could put a few of my cards as my wager... You up for that?
Player: Sure, let's play.
Fodo Medoo: Let's see if I can't turn this around...","ফোডো মেডু: আজকাল তুমি আমাকে অনেক হারাচ্ছো... জানি না আর কতদিন তোমার সাথে পারবো।
ফোডো মেডু: আমার কাছে আর খেলার মতো ক্রেডিটও নেই... তবে যদি চাও, আমি আমার কিছু কার্ড বাজি হিসেবে রাখতে পারি... তুমি রাজি?
প্লেয়ার: অবশ্যই, চলো খেলা যাক।
ফোডো মেডু: দেখা যাক আমি কিছু ঘুরাতে পারি কিনা...
"
185,"Player: Your droid escaped and is nowhere to be found. He's still out there somewhere.
Elise: He is out there still? I must find him!
Mission: Hey, why'd you have to do that? That was just mean!
Zaalbar: Your actions disturb me. Among my kind, those who take pleasure in the suffering of others are considered dangerously unstable.","খেলোয়াড়: তোমার ড্রয়েড পালিয়ে গেছে এবং কোথাও খুঁজে পাওয়া যাচ্ছে না। সে এখনও কোথাও বাইরে আছে।
এলিস: সে এখনও বাইরে আছে? আমাকে তাকে খুঁজে বের করতেই হবে!
মিশন: এই, কেন তোমাকে এটা করতে হল? এটা খুবই খারাপ ছিল!
জালবার: তোমার কাজ আমাকে disturbed করছে। আমার জাতিতে, যারা অন্যের কষ্টে আনন্দ পায়, তাদের বিপজ্জনকভাবে অস্থির বলে মনে করা হয়।
"
186,"Player: [Computer] Open hangar bay doors. (<CUSTOM34> spike(s))
Conversation owner: [FAILURE] ACCESS DENIED! SPIKES REJECTED HANGAR DOORS CAN ONLY BE OPENED FROM BRIDGE ENTER COMMAND
Player: Log out.
Conversation owner: EXITING SYSTEM...","প্লেয়ার: [কম্পিউটার] হ্যাঙ্গার বে দরজা খোল। (<CUSTOM34> স্পাইক(গুলি))
কথোপকথন মালিক: [ব্যর্থতা] অ্যাক্সেস অস্বীকার করা হয়েছে! স্পাইক প্রত্যাখ্যাত হ্যাঙ্গার দরজা শুধুমাত্র ব্রিজ এন্টার কমান্ড থেকে খোলা যাবে
প্লেয়ার: লগ আউট।
কথোপকথন মালিক: সিস্টেম থেকে প্রস্থান করা হচ্ছে...
"
187,"Bastila: Now I think I understand. This map was only the starting point for Revan's dark journey into the ways of the Sith.
Bastila: Tatooine, Kashyyyk, Manaan, Korriban: Revan visited each of these worlds searching for clues to reveal the hidden location of the Star Forge.
Player: So now what?
Bastila: Before we do anything we must inform the council of what we have discovered. They will decide our next course of action, though I suspect our task has only just begun.","বাস্তিলা: এখন আমি বুঝতে পারছি। এই মানচিত্রটা ছিল রেভানের অন্ধকার পথে, সিথদের পথে যাত্রার শুরু মাত্র।
বাস্তিলা: ট্যাটুয়িন, কাশিয়ীক, মানান, কোরিবান: রেভান এই প্রতিটি গ্রহে গিয়েছিল স্টার ফোর্জের লুকানো অবস্থান খুঁজে বের করার জন্য সূত্র খুঁজতে।
খেলোয়াড়: তো এখন কী?
বাস্তিলা: কিছু করার আগে আমাদের কাউন্সিলকে জানাতে হবে আমরা যা আবিষ্কার করেছি। তারাই আমাদের পরবর্তী পদক্ষেপ নির্ধারণ করবে, যদিও আমার মনে হয় আমাদের কাজ সবে শুরু হয়েছে।
"
188,"Player: How do I know this isn't some kind of trick?
Rogue Assassin Droid: I can offer you no assurances, sentient. All is as it seems. If you cannot believe my statements, then combat is the inevitable result.
Player: You... appreciate the value of life?
Rogue Assassin Droid: You do not? All beings are constructs of fascinating complexity. An enlightened being rises above the need for destruction, no matter its nature.","খেলোয়াড়: আমি কিভাবে বুঝব এটা কোনো চাল নয়?
দুষ্টু গুপ্তঘাতক ড্রয়েড: আমি তোমাকে কোনো আশ্বাস দিতে পারছি না, অনুভূতিশীল প্রাণী। সবকিছু যেমন দেখা যাচ্ছে তেমনই। যদি তুমি আমার কথা বিশ্বাস করতে না পারো, তাহলে যুদ্ধ অবশ্যম্ভাবী।
খেলোয়াড়: তুমি... জীবনের মূল্য বোঝো?
দুষ্টু গুপ্তঘাতক ড্রয়েড: তুমি বোঝো না? সকল প্রাণীই জটিলতার চমৎকার নির্মাণ। একজন আলোকিত সত্তা ধ্বংসের ঊর্ধ্বে ওঠে, তার প্রকৃতি যাই হোক না কেন।
"
189,"Jolee: Malak is a tyrant who should be stopped. If he conquers the galaxy we're in for a couple of rough centuries. Eventually it'll come around again, but I'd rather not wait that long.
Jolee: So we do what we have to do, and we try to stop the Sith. But don't start thinking this war - your war - is more important than any other war just because you're in it.
Carth: That's an interesting theory, but I don't buy it. The Republic stands for something; it's stood for something for fifteen thousand years. And if it falls, everything will change forever.
Jolee: You believe whatever you need to to get you through this, sonny. The bottom line is we both want to stop Malak, so let's not get hung up on the details. Let's just get back to stopping him.","জোলি: মালাক একজন স্বৈরাচারী, যাকে থামানো উচিত। সে যদি গ্যালাক্সি জয় করে নেয়, তাহলে আমাদের কয়েকটা কঠিন শতাব্দী অপেক্ষা করছে। শেষ পর্যন্ত সব ঠিক হয়ে যাবে, কিন্তু আমি এত দীর্ঘ সময় অপেক্ষা করতে চাই না।
জোলি: তাই আমাদের যা করার দরকার, আমরা তাই করি, এবং আমরা সিথদের থামানোর চেষ্টা করি। কিন্তু এটা ভাবতে শুরু কোরো না যে এই যুদ্ধ - তোমার যুদ্ধ - অন্য যেকোনো যুদ্ধের চেয়ে বেশি গুরুত্বপূর্ণ, শুধু এই কারণে যে তুমি এর মধ্যে আছো।
কার্থ: এটা একটা মজার তত্ত্ব, কিন্তু আমি এটা মানি না। রিপাবলিক একটি আদর্শের প্রতীক; এটি পনেরো হাজার বছর ধরে একটি আদর্শের প্রতীক হয়ে আছে। এবং যদি এটা ধ্বংস হয়ে যায়, সবকিছু চিরতরে বদলে যাবে।
জোলি: এই পরিস্থিতি পার করার জন্য তোমার যা বিশ্বাস করতে হয়, তাই বিশ্বাস করো, বৎস। আসল কথা হল আমরা দুজনেই মালাককে থামাতে চাই, তাই চলো ছোটখাটো বিষয়ে আটকে না থাকি। চলো বরং তাকে থামানোর কাজে ফিরে যাই।
"
190,"Player: I have found the body of the Jedi Nemo. He was slain by kath hounds.
Vrook Lamar: Ah, Nemo. He was a brave and honorable man. He had great strength with the Force.
Player: His strength was not enough...
Vrook Lamar: But remember your task, Padawan!","খেলোয়াড়: আমি জেদি নেমোর মৃতদেহ খুঁজে পেয়েছি। কাঠ হাউন্ডস দ্বারা তিনি নিহত হয়েছেন।
ভৃক লামার: আহ, নেমো। তিনি একজন সাহসী এবং সম্মানিত মানুষ ছিলেন। ফোর্সের সাথে তার দুর্দান্ত শক্তি ছিল।
খেলোয়াড়: তার শক্তি যথেষ্ট ছিল না...
ভৃক লামার: কিন্তু তোমার কাজ মনে রেখো, শিক্ষানবিশ!
"
191,"Sarna: Hey, you made it! I was beginning to wonder if you were going to show! The party's in full swing - come on in.
Sarna: You have to try this Tarisian ale - it's fantastic! We should have conquered this planet ages ago!
YunGenda021: Careful, Sarna. That wine's got quite the kick. A couple more bottles and we'll all be passed out on the floor!
Sarna: Who cares? We're not on duty tomorrow - let's live a little! Come on - drink up!","সারনা: আরে, এসে গেছিস! আমি তো ভাবছিলাম আসবি কিনা! পার্টি পুরো জমে গেছে - ভেতরে আয়।
সারনা: এই Tarisian ale টা একবার চেখে দেখিস - এটা ফাটাফাটি! আমাদের উচিত ছিল এই গ্রহটা বহু আগে জয় করে নেওয়া!
ইউনগেন্ডা০২১: সামলে, সারনা। ঐ ওয়াইনটার কিন্তু জোর আছে। আর কয়েক বোতল খেলে আমরা সবাই মেঝের উপরে অজ্ঞান হয়ে পড়ে থাকব!
সারনা: কে পাত্তা দেয়? কাল তো আমাদের ডিউটি নেই - চল একটু জীবন উপভোগ করি! আরে এসো - গিলে ফেলো!
"
192,"Suvam Tan: Those Trandoshan scum! They couldn't get more out of me, so they tried to kill me instead!
Suvam Tan: Hopefully, I'll have time before they send someone else to investigate... maybe rig their ship to take off somewhere else...
Suvam Tan: Thank you for your help, at least. I know I couldn't have taken them on my own.
Suvam Tan: I'll let you look at my special stash. It's the stuff I wasn't showing them. It won't be cheap, but if you want it, you can buy it.","সুবম তান: ঐ ট্রান্সডোশান শুয়োরের বাচ্চারা! ওরা আমার থেকে আর কিছু বের করতে পারছিল না, তাই ওরা আমাকে মেরে ফেলতে চেয়েছিল!
সুবম তান: আশা করি, ওরা অন্য কাউকে পাঠানোর আগে আমার হাতে সময় থাকবে... হয়তো ওদের জাহাজটাকে অন্য কোথাও উড়িয়ে দেওয়ার ব্যবস্থা করতে পারব...
সুবম তান: অন্তত সাহায্যের জন্য ধন্যবাদ। আমি জানি আমি একা ওদের সাথে লড়তে পারতাম না।
সুবম তান: আমি তোমাকে আমার বিশেষ ভাণ্ডারটা দেখতে দেব। ওটা সেই জিনিস যা আমি ওদের দেখাচ্ছিলাম না। সস্তা হবে না, কিন্তু যদি চাও, কিনতে পারো।
"
193,"Player: I will help you with this, Rukil.
Rukil: Finding her may be difficult; Malya could be anywhere in the Undercity... but if you find her I will know you to be our true savior! Only then can I reveal my secret knowledge to you.
Player: I'll be back if I find anything out.
Rukil: I wish you luck, up-worlder. Come speak to me again once you have discovered the fate of my apprentice.","খেলোয়াড়: আমি তোমাকে এই ব্যাপারে সাহায্য করব, রুকিল।
রুকিল: তাকে খুঁজে বের করা কঠিন হতে পারে; মালিয়া আন্ডারসিটির যেকোনো জায়গায় থাকতে পারে... কিন্তু যদি তুমি তাকে খুঁজে পাও, আমি বুঝব তুমিই আমাদের প্রকৃত ত্রাণকর্তা! শুধুমাত্র তখনই আমি আমার গোপন জ্ঞান তোমাকে প্রকাশ করতে পারব।
খেলোয়াড়: আমি কিছু জানতে পারলে ফিরে আসব।
রুকিল: তোমার ভাগ্য সুপ্রসন্ন হোক, উপর-বিশ্ববাসী। আমার শিক্ষানবিশ এর পরিণতি জানতে পারলে আবার আমার সাথে কথা বলো।
"
194,"Player: We should get back to the task at hand.
Mission: Yeah, I suppose you're right. Like I used to tell my brother, fast talk and slick words don't get the job done.
Player: I didn't know you had a brother.
Mission: My brother's a touchy subject, you know? It just so happens I don't really feel like talking about him right now. Nothing personal. Let's just get back to the business at hand, okay?","খেলোয়াড়: আমাদের কাজের কথায় ফেরা উচিত।
মিশন: হ্যাঁ, আমার মনে হয় তুমি ঠিকই বলেছ। আমি আমার ভাইকে যেমন বলতাম, মিষ্টি কথায় কাজ হয় না।
খেলোয়াড়: আমি জানতাম না তোমার ভাই আছে।
মিশন: আমার ভাই একটা সংবেদনশীল বিষয়, বুঝলে তো? এই মুহূর্তে আমি তার সম্পর্কে কথা বলতে চাইছি না। ব্যক্তিগত কিছু নয়। চলো, আমরা বরং কাজে ফিরে যাই, ঠিক আছে?
"
195,"Player: Let's just say you came up a little short of my expectations.
Slave: Please, I beg you - don't tell Davik you are displeased with me! He punishes those slaves who do not satisfy his guests!
Player: I won't say anything if you answer my questions!
Slave: I have no wish to be beaten by Davik, so I will tell you all I know. I hope it is enough to buy your mercy.","খেলোয়াড়: ধরুন, আপনার কাছ থেকে আমি যা আশা করেছিলাম, তা একটু কমই পেয়েছি।
ক্রীতদাস: দয়া করে, আমি আপনার পায়ে পড়ছি - ডেভিককে বলবেন না যে আপনি আমার ওপর অসন্তুষ্ট! যে ক্রীতদাসেরা তার অতিথিদের সন্তুষ্ট করতে পারে না, ডেভিক তাদের শাস্তি দেয়!
খেলোয়াড়: আমি কিছু বলব না, যদি আপনি আমার প্রশ্নের উত্তর দেন!
ক্রীতদাস: ডেভিকের হাতে মার খাওয়ার কোনো ইচ্ছে আমার নেই, তাই আমি যা জানি, সব বলব। আশা করি, সেটাই আপনার দয়া কেনার জন্য যথেষ্ট হবে।
"
196,"Player: I can't just let you out. This whole place would turn on me.
Mission: We'd be risking everything just to get you out! That doesn't bother you?
Griff: You can't abandon me here. These Sand People, they're animals.
Player: Run to Anchorhead. They'll be too busy fighting me to operate the turrets.","খেলোয়াড়: আমি তোমাকে শুধু বের করে দিতে পারি না। এই পুরো জায়গা আমার উপর ক্ষিপ্ত হবে।
মিশন: তোমাকে বের করতে গিয়ে আমরা সবকিছু ঝুঁকির মধ্যে ফেলব! তাতে তোমার কিছু যায় আসে না?
গ্রিফ: তোমরা আমাকে এখানে ফেলে যেতে পারো না। এই বালির মানুষেরা, তারা পশু।
খেলোয়াড়: অ্যাংকরহেডের দিকে দৌড়াও। তারা আমার সাথে লড়তেই ব্যস্ত থাকবে, সুরক্ষামূলক কামান চালাতে পারবে না।
"
197,"Marl: If you're looking for excitement the duel rings here are your best bet. Stay out of the Lower City - it's nothing but a gang ridden slum. Is there anything else you want to know?
Player: Tell me more about these duels.
Marl: The duels themselves are simple enough. Two combatants armed with stun pistols enter the ring. One walks out a winner, the other is carried out unconscious on a stretcher.
Marl: If you're interested in setting up a match - or if you want to place a wager - just go speak to Ajuur. He's that Hutt over in the corner. He'll make all the arrangements.","মার্ল: যদি উত্তেজনার খোঁজে থাকো, তাহলে এখানকার দ্বন্দ্বের আঙিনাগুলোই সেরা ঠিকানা। নিচু শহরে যেও না - ওটা গ্যাংস্টারদের দখলে থাকা একটা বস্তি ছাড়া আর কিছু নয়। আর কিছু জানার আছে কি?
খেলোয়াড়: এই দ্বন্দ্বগুলো সম্পর্কে আরও বলো।
মার্ল: দ্বন্দ্বগুলো খুবই সোজা। দুটো প্রতিযোগী স্টান পিস্তল নিয়ে আঙিনায় নামে। একজন বিজয়ী হিসেবে হেঁটে বের হয়, অন্যজনকে অচেতন অবস্থায় স্ট্রেচারে করে নিয়ে যাওয়া হয়।
মার্ল: যদি কোনো ম্যাচ আয়োজন করতে চাও - অথবা বাজি ধরতে চাও - তাহলে আজুরের সাথে কথা বলো। ঐ যে কোণে একটা হাট্টা বসে আছে, ও-ই সব ব্যবস্থা করে দেবে।
"
198,"Player: Aren't you Carth Onasi's son?
Dustil Onasi: No, I'm not. I don't know who you're talking about.
Player: Are you sure...?
Dustil Onasi: Look... I don't want to hear that name ever again. Ever. You understanding me? Now get lost.","খেলোয়াড়: তুমি কি কার্থ ওনাসির ছেলে নও?
ডাস্টিল ওনাসি: না, আমি নই। আমি জানি না তুমি কার কথা বলছ।
খেলোয়াড়: তুমি নিশ্চিত...?
ডাস্টিল ওনাসি: শোনো... আমি আর কখনো ওই নাম শুনতে চাই না। কখনো না। তুমি কি বুঝতে পারছ? এখন এখান থেকে যাও।
"
199,"Player: [Force Persuade] You know you need to pay me.
Yuka Rill: [Success] I know I need to pay you. It's obvious my old loans have caught up to me. I knew it would happen.
Cand: *whisper* I'm amazed at how many people that works on. The entire galaxy must be filled with weak-minded fools.
Bastila: *whisper* The Force should not be used for profit and personal gain. As Jedi we should be above such things.","খেলোয়াড়: [ফোর্স পারসুয়েড] তুমি জানো তোমার আমাকে টাকা দেওয়া উচিত।
ইউকা রিল: [সাফল্য] আমি জানি আমার তোমাকে টাকা দেওয়া উচিত। এটা স্পষ্ট যে আমার পুরোনো ঋণগুলো আমাকে ধরে ফেলেছে। আমি জানতাম এটা ঘটবে।
ক্যান্ড: *ফিসফিস করে* আমি অবাক হচ্ছি কত মানুষের উপর এটা কাজ করে। পুরো গ্যালাক্সি নিশ্চয়ই দুর্বল মনের বোকাদের দিয়ে ভর্তি।
বাস্তিলা: *ফিসফিস করে* লাভের জন্য এবং ব্যক্তিগত স্বার্থে ফোর্সের ব্যবহার করা উচিত না। একজন জেডি হিসেবে আমাদের এইসবের ঊর্ধ্বে থাকা উচিত।
"
200,"Cand: What was that all about? Are you going soft on me?
Carth: I'm glad to see we're still the good guys here. Sometimes I think we forget that.
Zaalbar: I am proud to call you my friend, <FullName>. You have a noble and generous spirit.
Mission: Wow, sometimes helping people feels pretty good, you know?
Juhani: This is how we Jedi should always act: with honor.","ক্যান্ড: ওটা কী হচ্ছিল? তুমি কি নরম হয়ে যাচ্ছো নাকি?

কার্থ: এটা দেখে ভালো লাগছে যে আমরা এখনও ভালো লোক। মাঝে মাঝে আমার মনে হয় আমরা সেটা ভুলে যাই।

জালবার: আমি গর্বিত যে তোমাকে বন্ধু বলতে পারছি, <FullName>। তোমার আত্মা মহৎ এবং উদার।

মিশন: বাহ! মাঝে মাঝে মানুষকে সাহায্য করতে বেশ ভালো লাগে, তাই না?

জুহানি: আমাদের জেডিদের সবসময় এভাবেই আচরণ করা উচিত: সম্মানের সাথে।
"
