,original,gemini_translation
171,"Sith Soldier: Hold on - where do you think you're going? This area is restricted to Undercity patrols! Without the proper security papers I can't let you past.
Player: I've got my security papers right here.
Sith Soldier: Let me see... hmmm, these look to be in order. Okay, you can go down if you want. Can't say I envy you, though.
Sith Soldier: The Undercity is crawling with mutants. Rakghouls, they call 'em. If you see anything moving down there, shoot first and ask questions later.","Lính Sith: Dừng lại! Ngươi tưởng đi đâu hả? Khu vực này chỉ dành cho tuần tra của Hạ Thành thôi! Không có giấy tờ an ninh hợp lệ thì ta không thể cho ngươi qua.

Người chơi: Giấy tờ an ninh của ta đây.

Lính Sith: Để ta xem... hừm, có vẻ hợp lệ. Được rồi, ngươi có thể xuống đó nếu muốn. Nhưng ta không ghen tị với ngươi đâu.

Lính Sith: Hạ Thành đầy rẫy lũ đột biến. Rakghoul, chúng gọi chúng như vậy. Nếu ngươi thấy bất cứ thứ gì động đậy dưới đó, cứ bắn trước rồi hỏi sau.
"
172,"HiddenBekCompGuard: Hey, you can't be in here right now - the control room is off limits! Don't you know there's a Vulkar assassin coming here to kill Gadon?
Player: Sorry, I didn't know. I'll be going now.
HiddenBekCompGuard: Wait a minute - how did you even get in here? Nobody's supposed to have the access codes to this door. Unless...
HiddenBekCompGuard: Assassin! Assassin in the base!","LínhGácBekẨnMình: Này, giờ không phải lúc vào đây đâu – phòng điều khiển là khu vực cấm! Anh không biết có thích khách Vulkar sắp đến đây ám sát Gadon à?
NgườiChơi: Xin lỗi, tôi không biết. Tôi đi ngay đây.
LínhGácBekẨnMình: Khoan đã – làm sao anh vào được đây? Không ai được phép có mã truy cập cánh cửa này cả. Trừ khi…
LínhGácBekẨnMình: Thích khách! Có thích khách trong căn cứ!
"
173,"Canderous Ordo: I figured you'd be back. Neither one of us is getting off this planet unless we work together.
Canderous Ordo: Now, I know the Sith military base had a break in. I know it was you. I know you've got those departure codes I need.
Canderous Ordo: So what do you say? We join forces and I can get you inside Davik's base - and right to the Ebon Hawk. We can go right now.
Player: Sorry, I'm not interested.","Canderous Ordo: Ta đã biết ngươi sẽ quay lại mà. Cả hai chúng ta đều không thoát khỏi hành tinh này trừ khi hợp tác.
Canderous Ordo: Ta biết căn cứ quân sự Sith bị đột nhập. Ta biết đó là ngươi. Ta biết ngươi có mã khởi hành mà ta cần.
Canderous Ordo: Vậy ngươi nói sao? Chúng ta hợp lực, ta sẽ đưa ngươi vào căn cứ của Davik - và đến thẳng Ebon Hawk. Chúng ta có thể đi ngay bây giờ.
Người chơi: Xin lỗi, ta không hứng thú.
"
174,"Researcher Ll'awa: Yes, Revan? Is there anything I can help you with?
Player: I have found data on the genetic structure of your species.
Researcher Ll'awa: You... you have! Thank you! Thank you, Revan!
Researcher Ll'awa: This data will aid us greatly in our research.","Nhà nghiên cứu Ll'awa: Vâng, Revan? Có gì ta có thể giúp ngươi không?
Người chơi: Ta đã tìm thấy dữ liệu về cấu trúc gen của chủng tộc của các ngươi.
Nhà nghiên cứu Ll'awa: Ngươi... ngươi tìm thấy thật sao! Cảm ơn! Cảm ơn ngươi, Revan!
Nhà nghiên cứu Ll'awa: Dữ liệu này sẽ giúp ích rất nhiều cho nghiên cứu của chúng ta.
"
175,"Wookiee Guard: He will decide if you are fit to walk the village of Rwookrrorro. You've already soiled our world with what you brought on your ship.
Player: My ship? What do you mean by that?
Wookiee Guard: Chuundar sent us to search it. We found the exile. The nameless mad-claw, once called Zaalbar.
Player: Who gave you access? You had no right!","Vệ binh Wookiee: Hắn sẽ quyết định ngươi có xứng đáng bước chân vào ngôi làng Rwookrrorro hay không. Ngươi đã làm ô uế thế giới của chúng ta bằng thứ mà ngươi mang trên con tàu kia.

Người chơi: Tàu của ta? Ý ngươi là gì?

Vệ binh Wookiee: Chuundar đã phái chúng ta lục soát nó. Chúng ta đã tìm thấy kẻ lưu vong. Móng vuốt điên dại vô danh, kẻ từng được gọi là Zaalbar.

Người chơi: Ai cho phép các ngươi vào? Các ngươi không có quyền!
"
176,"K-X12a Battle Droid: K-X12a Battle Droid Interface. Systems functioning normally. Slimeball Must Die subscript purged. Error: unit remains linked to other infected units.
Player: Playback: A special message from Marlena.
K-X12a Battle Droid: Having fun on the dunes, Tanis? I made sure you would. Here's the deal: Your precious droids have trapped you. They'll hold you until you die of thirst. Make a mistake while repairing them, they explode. Have a good death. My mother was right about you.
Player: Replay: A special message from Marlena.","K-X12a Battle Droid: K-X12a Battle Droid Interface. Hệ thống hoạt động bình thường. Lệnh tiêu diệt 'Slimeball' đã bị xóa. Lỗi: đơn vị vẫn còn liên kết với các đơn vị nhiễm độc khác.
Người chơi: Phát lại: Tin nhắn đặc biệt từ Marlena.
K-X12a Battle Droid: Vui vẻ trên đụn cát chứ, Tanis? Ta đã đảm bảo ngươi sẽ vui đấy. Nghe đây: đám droid yêu quý của ngươi đã bẫy ngươi rồi. Chúng sẽ giữ ngươi cho đến khi ngươi chết khát. Mắc sai lầm khi sửa chữa chúng đi, chúng sẽ nổ tung. Chúc ngươi có một cái chết tốt đẹp. Mẹ ta đã đúng về ngươi.
Người chơi: Phát lại: Tin nhắn đặc biệt từ Marlena.
"
177,"Conversation owner: A small part of me has always regretted betraying you from afar. I always knew there were some who would think I acted out of fear, that I did not want to face you.
Conversation owner: But now fate has given me a second chance to prove myself. Once I defeat you in combat no one will question my claim to the Sith throne; my triumph will be complete!
Player: Your power is no match for the light!
Conversation owner: The Jedi Council were foolish to let you live. I won't make the same mistake. We shall finish this alone in the ancient Sith tradition: master versus apprentice, as it was meant to be!","Một phần nhỏ trong ta luôn hối hận vì đã phản bội ngươi từ xa. Ta luôn biết có kẻ sẽ nghĩ ta hành động vì sợ hãi, rằng ta không muốn đối mặt với ngươi.

Nhưng giờ số phận đã cho ta cơ hội thứ hai để chứng minh bản thân. Một khi ta đánh bại ngươi trong trận chiến, không ai còn nghi ngờ quyền kế vị Ngai Vàng Sith của ta nữa; chiến thắng của ta sẽ hoàn toàn trọn vẹn!

Sức mạnh của ngươi không thể sánh được với ánh sáng!

Hội đồng Jedi thật ngu ngốc khi để ngươi sống sót. Ta sẽ không mắc phải sai lầm tương tự. Chúng ta sẽ kết thúc chuyện này một mình theo truyền thống Sith cổ xưa: sư phụ đấu với đệ tử, như vốn dĩ nó phải thế!
"
178,"Marl: Pretty impressive, Stranger. Ice is no pushover. People are starting to take notice of you. They say you're the best thing to come along since Twitch stepped into the ring.
Marl: If you're going to keep climbing the ranks, then I guess I'm next on your hit list, kid. I'm looking forward to it.
Player: Let's step into the ring, then!
Marl: You don't waste any time, do you? Go talk to Ajuur - he'll set the match up.","Marl: Cũng khá ấn tượng đấy, Khách Lạ. Ice không phải dạng vừa đâu. Mọi người bắt đầu chú ý đến cậu rồi đấy. Họ nói cậu là người giỏi nhất kể từ khi Twitch bước lên võ đài.
Marl: Nếu cậu định tiếp tục leo hạng, thì chắc tôi là mục tiêu tiếp theo của cậu rồi, nhóc ạ. Tôi rất mong chờ đấy.
Người chơi: Vậy thì bước lên võ đài thôi!
Marl: Cậu chẳng lãng phí thời gian gì cả, nhỉ? Đến nói chuyện với Ajuur đi - hắn sẽ sắp xếp trận đấu.
"
179,"Selkath: Why are you disturbing me? Can you not see I am overseeing the packaging of this kolto?
Player: I just want to ask you questions.
Selkath: I have far more pressing matters than any questions you might have, off-worlder. This kolto is the backbone of Manaan's economy.
Selkath: You obviously are in the wrong place, off-worlder. I suggest you visit the courthouse west of here - there you may be of some use to the Selkath instead of a hinderance.","Selkath: Ngươi làm phiền ta làm gì? Ngươi không thấy ta đang giám sát việc đóng gói kolto này sao?
Người chơi: Ta chỉ muốn hỏi vài câu thôi.
Selkath: Ta có những việc quan trọng hơn nhiều so với mấy câu hỏi của ngươi, kẻ ngoài hành tinh. Kolto này là xương sống của nền kinh tế Manaan.
Selkath: Rõ ràng ngươi đã đến nhầm chỗ rồi, kẻ ngoài hành tinh. Ta khuyên ngươi nên đến tòa án phía tây đây - ở đó ngươi có thể giúp ích gì đó cho người Selkath thay vì gây cản trở.
"
180,"Prospective Sith Student: You... you were talking to Mekel! I saw you! Where did he go? D-did he... did he tell you I was worthy?!
Player: [Persuade] Mekel is tricking you. He'll never let you into the academy.
Prospective Sith Student: [Success] What?! I... I've wasted all this time! How could I have been so... foolish! I could have died!
Prospective Sith Student: I'll find another way in, I swear it! I'll show him! Thank you!","Sinh Viên Sith Tương Lai: Ngươi... ngươi vừa nói chuyện với Mekel! Ta thấy hết! Hắn đi đâu rồi? L-lẽ nào... lẽ nào hắn nói với ngươi ta xứng đáng?!
Người Chơi: [Thuyết phục] Mekel đang lừa ngươi đó. Hắn sẽ không bao giờ cho ngươi vào học viện đâu.
Sinh Viên Sith Tương Lai: [Thành công] Cái gì?! Ta... ta đã lãng phí bao nhiêu thời gian! Sao ta có thể... ngu ngốc đến vậy! Ta suýt nữa thì chết rồi!
Sinh Viên Sith Tương Lai: Ta sẽ tìm cách khác để vào, ta thề! Ta sẽ cho hắn thấy! Cảm ơn ngươi!
"
181,"Dorak Quinn: Ah, one word though. Watch yourself around the Gamorreans. Gurke and his buddies aren't to be trusted.
Dorak Quinn: Everyone else I respect because they have skill. Those guys... they go for easier prey.
Player: What makes you say that?
Dorak Quinn: Just watch your back when you hunt. The dragons aren't the only dangers out there.","Dorak Quinn: À, có một điều này. Cẩn thận với bọn Gamorrean. Gurke và đám bạn của hắn không đáng tin đâu.
Dorak Quinn: Những người khác thì ta tôn trọng vì họ có kỹ năng. Còn bọn kia... chúng chỉ nhắm vào con mồi dễ xơi thôi.
Người chơi: Sao ông lại nói vậy?
Dorak Quinn: Cứ cẩn thận khi đi săn đi. Rồng không phải là mối nguy duy nhất ngoài kia đâu.
"
182,"Shaleena: Well, I was born here for starters. My parents were Outcasts, banished to the Undercity for some crime or other... they never really liked to talk about it.
Shaleena: Everyone here is an Outcast... or the descendant of one. It's tough down here, but we survive. I guess it's easier for me, since I've never known anything different.
Shaleena: Some of the people have given up all hope; they've become bitter and depressed. But most of us are good people... despite what our ancestors may have done.
Shaleena: Gendar could probably tell you more. Or maybe Rukil. You could talk to them if you want.","Shaleena: Chà, đầu tiên là tôi sinh ra ở đây. Cha mẹ tôi là dân bị Ruồng Bỏ, bị đày xuống Khu Hạ tầng vì tội gì đó... họ không bao giờ thích nói về chuyện đó cả.
Shaleena: Ai ở đây cũng là dân bị Ruồng Bỏ... hoặc là con cháu của họ. Sống ở dưới này rất khó khăn, nhưng chúng tôi vẫn sống sót. Chắc là dễ dàng hơn cho tôi, vì tôi chưa bao giờ biết đến cuộc sống nào khác.
Shaleena: Một số người đã từ bỏ mọi hy vọng; họ trở nên cay đắng và chán nản. Nhưng hầu hết chúng tôi đều là người tốt... bất chấp tổ tiên chúng tôi có thể đã làm gì.
Shaleena: Gendar có lẽ có thể kể cho anh/chị nghe nhiều hơn. Hoặc có thể là Rukil. Anh/chị có thể nói chuyện với họ nếu muốn.
"
183,"Player: Get out of our way!
Envirosuit dude3: I have business with Canderous that does not concern you, Jedi.
Cand: This concerns my employer as well.
Envirosuit dude3: Employer? You've sunk that low, have you? So much for the vaunted Mandalorian honor you used to espouse.","Người chơi: Tránh ra!
Tên mặc đồ bảo hộ3: Ta có việc với Canderous, không liên quan đến lũ Jedi các ngươi.
Cand: Việc này liên quan đến chủ của ta.
Tên mặc đồ bảo hộ3: Chủ? Ngươi xuống dốc đến mức này rồi sao? Cái danh dự Mandalorian mà ngươi luôn mồm khoe khoang đâu cả rồi?
"
184,"Fodo Medoo: You've been beating me a lot lately... I don't know how much longer I can last against you.
Fodo Medoo: I don't really even have any more credits left to play... but if you want, I could put a few of my cards as my wager... You up for that?
Player: Sure, let's play.
Fodo Medoo: Let's see if I can't turn this around...","Fodo Medoo: Dạo này ngươi thắng ta nhiều quá... Ta không biết còn cầm cự được bao lâu nữa.
Fodo Medoo: Thật ra ta cũng chẳng còn đồng nào để chơi nữa... nhưng nếu ngươi muốn, ta có thể cược vài lá bài của ta... Ngươi chịu không?
Người chơi: Chơi thôi.
Fodo Medoo: Để xem ta có thể lật ngược tình thế không...
"
185,"Player: Your droid escaped and is nowhere to be found. He's still out there somewhere.
Elise: He is out there still? I must find him!
Mission: Hey, why'd you have to do that? That was just mean!
Zaalbar: Your actions disturb me. Among my kind, those who take pleasure in the suffering of others are considered dangerously unstable.","Người chơi: Droid của cô trốn thoát rồi, không tìm thấy đâu cả. Chắc chắn nó vẫn còn ở đâu đó ngoài kia.
Elise: Nó vẫn còn ngoài kia ư? Ta phải tìm cho ra mới được!
Mission: Này, sao ngươi lại phải làm thế? Thật là ác độc!
Zaalbar: Hành động của ngươi khiến ta bất an. Trong tộc của ta, kẻ nào thích thú trên nỗi đau của người khác đều bị coi là cực kỳ nguy hiểm.
"
186,"Player: [Computer] Open hangar bay doors. (<CUSTOM34> spike(s))
Conversation owner: [FAILURE] ACCESS DENIED! SPIKES REJECTED HANGAR DOORS CAN ONLY BE OPENED FROM BRIDGE ENTER COMMAND
Player: Log out.
Conversation owner: EXITING SYSTEM...","Người chơi: [Máy tính] Mở cửa khu chứa máy bay. (<CUSTOM34> gai)
Chủ cuộc hội thoại: [THẤT BẠI] TRUY CẬP BỊ TỪ CHỐI! GAI KHÔNG ĐƯỢC CHẤP NHẬN! CỬA KHU CHỨA MÁY BAY CHỈ CÓ THỂ ĐƯỢC MỞ TỪ TRÊN CẦU CHỈ HUY. NHẬP LỆNH.
Người chơi: Thoát.
Chủ cuộc hội thoại: ĐANG THOÁT HỆ THỐNG...
"
187,"Bastila: Now I think I understand. This map was only the starting point for Revan's dark journey into the ways of the Sith.
Bastila: Tatooine, Kashyyyk, Manaan, Korriban: Revan visited each of these worlds searching for clues to reveal the hidden location of the Star Forge.
Player: So now what?
Bastila: Before we do anything we must inform the council of what we have discovered. They will decide our next course of action, though I suspect our task has only just begun.","Bastila: Giờ thì ta hiểu rồi. Bản đồ này chỉ là điểm khởi đầu cho hành trình hắc ám của Revan vào con đường Sith.
Bastila: Tatooine, Kashyyyk, Manaan, Korriban: Revan đã đến từng hành tinh này để tìm kiếm manh mối tiết lộ vị trí ẩn giấu của Star Forge.
Người chơi: Vậy giờ sao?
Bastila: Trước khi làm bất cứ điều gì, chúng ta phải báo cáo với Hội đồng về những gì chúng ta đã khám phá ra. Họ sẽ quyết định hành động tiếp theo của chúng ta, mặc dù ta nghi ngờ nhiệm vụ của chúng ta chỉ mới bắt đầu.
"
188,"Player: How do I know this isn't some kind of trick?
Rogue Assassin Droid: I can offer you no assurances, sentient. All is as it seems. If you cannot believe my statements, then combat is the inevitable result.
Player: You... appreciate the value of life?
Rogue Assassin Droid: You do not? All beings are constructs of fascinating complexity. An enlightened being rises above the need for destruction, no matter its nature.","Người chơi: Làm sao ta biết đây không phải là một trò bịp?
Droid Sát Thủ Nổi Loạn: Ta không thể đảm bảo gì với ngươi, sinh vật hữu tri. Mọi thứ đúng như ngươi thấy. Nếu ngươi không tin lời ta, thì giao chiến là kết quả không thể tránh khỏi.
Người chơi: Ngươi... trân trọng giá trị của sinh mạng?
Droid Sát Thủ Nổi Loạn: Ngươi thì không ư? Mọi sinh vật đều là những cấu trúc phức tạp đầy thú vị. Một sinh vật giác ngộ sẽ vượt lên trên nhu cầu hủy diệt, bất kể bản chất của nó là gì.
"
189,"Jolee: Malak is a tyrant who should be stopped. If he conquers the galaxy we're in for a couple of rough centuries. Eventually it'll come around again, but I'd rather not wait that long.
Jolee: So we do what we have to do, and we try to stop the Sith. But don't start thinking this war - your war - is more important than any other war just because you're in it.
Carth: That's an interesting theory, but I don't buy it. The Republic stands for something; it's stood for something for fifteen thousand years. And if it falls, everything will change forever.
Jolee: You believe whatever you need to to get you through this, sonny. The bottom line is we both want to stop Malak, so let's not get hung up on the details. Let's just get back to stopping him.","Jolee: Malak là một bạo chúa cần phải bị ngăn chặn. Nếu hắn chinh phục được ngân hà, chúng ta sẽ trải qua vài thế kỷ tồi tệ đấy. Rồi mọi chuyện cũng sẽ ổn thôi, nhưng ta không muốn phải chờ lâu đến vậy.
Jolee: Vậy nên chúng ta làm những gì cần phải làm, và cố gắng ngăn chặn Sith. Nhưng đừng nghĩ rằng cuộc chiến này - cuộc chiến của cậu - quan trọng hơn bất kỳ cuộc chiến nào khác chỉ vì cậu đang tham gia vào nó.
Carth: Đó là một lý thuyết thú vị, nhưng tôi không tin. Nền Cộng Hòa đại diện cho một điều gì đó; nó đã đại diện cho điều đó trong mười lăm ngàn năm. Và nếu nó sụp đổ, mọi thứ sẽ thay đổi mãi mãi.
Jolee: Cậu cứ tin vào những gì cậu cần để vượt qua chuyện này đi, nhóc con. Điều quan trọng là cả hai chúng ta đều muốn ngăn chặn Malak, vậy nên đừng sa đà vào những chi tiết nhỏ nhặt. Hãy quay lại việc ngăn chặn hắn đi.
"
190,"Player: I have found the body of the Jedi Nemo. He was slain by kath hounds.
Vrook Lamar: Ah, Nemo. He was a brave and honorable man. He had great strength with the Force.
Player: His strength was not enough...
Vrook Lamar: But remember your task, Padawan!","Người chơi: Ta đã tìm thấy thi thể của Jedi Nemo. Hắn bị chó săn kath giết chết.
Vrook Lamar: À, Nemo. Hắn là một người dũng cảm và đáng kính. Hắn có sức mạnh lớn lao với Thần Lực.
Người chơi: Sức mạnh của hắn vẫn là không đủ...
Vrook Lamar: Nhưng hãy nhớ nhiệm vụ của con, Padawan!
"
191,"Sarna: Hey, you made it! I was beginning to wonder if you were going to show! The party's in full swing - come on in.
Sarna: You have to try this Tarisian ale - it's fantastic! We should have conquered this planet ages ago!
YunGenda021: Careful, Sarna. That wine's got quite the kick. A couple more bottles and we'll all be passed out on the floor!
Sarna: Who cares? We're not on duty tomorrow - let's live a little! Come on - drink up!","Sarna: Ồ, anh đến rồi! Tôi còn tưởng anh không đến nữa chứ! Tiệc đang vui lắm - vào trong thôi.
Sarna: Anh phải thử loại bia Taris này mới được - ngon tuyệt cú mèo! Lẽ ra chúng ta nên chinh phục hành tinh này từ lâu rồi mới phải!
YunGenda021: Cẩn thận đấy, Sarna. Rượu này mạnh lắm đấy. Uống thêm vài chai nữa là chúng ta lăn quay ra sàn hết đấy!
Sarna: Ai thèm quan tâm? Mai chúng ta đâu có phải làm nhiệm vụ - cứ xõa đi! Nào, uống thôi!
"
192,"Suvam Tan: Those Trandoshan scum! They couldn't get more out of me, so they tried to kill me instead!
Suvam Tan: Hopefully, I'll have time before they send someone else to investigate... maybe rig their ship to take off somewhere else...
Suvam Tan: Thank you for your help, at least. I know I couldn't have taken them on my own.
Suvam Tan: I'll let you look at my special stash. It's the stuff I wasn't showing them. It won't be cheap, but if you want it, you can buy it.","Suvam Tan: Lũ Trandoshan khốn kiếp! Chúng không moi được gì thêm từ ta, nên chúng định giết ta luôn!
Suvam Tan: Hy vọng là ta còn kịp trước khi chúng phái ai khác đến điều tra... có lẽ nên gài tàu của chúng cho bay đi đâu đó khác...
Suvam Tan: Dù sao thì cũng cảm ơn vì đã giúp ta. Ta biết là ta không thể tự mình đối phó với chúng.
Suvam Tan: Ta sẽ cho ngươi xem chỗ hàng đặc biệt của ta. Đó là những thứ ta không cho chúng xem. Không rẻ đâu, nhưng nếu ngươi muốn thì cứ mua.
"
193,"Player: I will help you with this, Rukil.
Rukil: Finding her may be difficult; Malya could be anywhere in the Undercity... but if you find her I will know you to be our true savior! Only then can I reveal my secret knowledge to you.
Player: I'll be back if I find anything out.
Rukil: I wish you luck, up-worlder. Come speak to me again once you have discovered the fate of my apprentice.","Người chơi: Ta sẽ giúp ngươi việc này, Rukil.

Rukil: Việc tìm kiếm ả có thể sẽ khó khăn; Malya có thể ở bất cứ đâu trong Khu Hạ... nhưng nếu ngươi tìm thấy ả, ta sẽ biết ngươi chính là vị cứu tinh thực sự của chúng ta! Chỉ khi đó ta mới có thể tiết lộ kiến thức bí mật của ta cho ngươi.

Người chơi: Ta sẽ quay lại nếu tìm được gì đó.

Rukil: Ta chúc ngươi may mắn, người thượng giới. Hãy đến nói chuyện với ta lần nữa khi ngươi khám phá ra số phận của đồ đệ ta.
"
194,"Player: We should get back to the task at hand.
Mission: Yeah, I suppose you're right. Like I used to tell my brother, fast talk and slick words don't get the job done.
Player: I didn't know you had a brother.
Mission: My brother's a touchy subject, you know? It just so happens I don't really feel like talking about him right now. Nothing personal. Let's just get back to the business at hand, okay?","Người chơi: Chúng ta nên quay lại nhiệm vụ chính thôi.

Mission: Ừ, chắc cậu nói đúng. Như tôi vẫn thường nói với anh trai mình, ba hoa chích chòe thì chẳng giải quyết được việc gì đâu.

Người chơi: Tôi không biết cô có anh trai đấy.

Mission: Anh trai tôi là một vấn đề nhạy cảm, cậu hiểu không? Chỉ là tôi không thực sự muốn nói về anh ấy ngay lúc này. Không có ý gì đâu. Chúng ta quay lại việc chính thôi, được không?
"
195,"Player: Let's just say you came up a little short of my expectations.
Slave: Please, I beg you - don't tell Davik you are displeased with me! He punishes those slaves who do not satisfy his guests!
Player: I won't say anything if you answer my questions!
Slave: I have no wish to be beaten by Davik, so I will tell you all I know. I hope it is enough to buy your mercy.","Người chơi: Nói thế nào nhỉ, ngươi làm ta thất vọng một chút rồi đấy.
Nô lệ: Xin ngài, tôi cầu xin ngài - đừng nói với Davik rằng ngài không hài lòng về tôi! Hắn trừng phạt những nô lệ không làm hài lòng khách của hắn!
Người chơi: Ta sẽ không nói gì nếu ngươi trả lời câu hỏi của ta!
Nô lệ: Tôi không muốn bị Davik đánh đập, vì vậy tôi sẽ nói cho ngài tất cả những gì tôi biết. Tôi hy vọng nó đủ để mua sự tha thứ của ngài.
"
196,"Player: I can't just let you out. This whole place would turn on me.
Mission: We'd be risking everything just to get you out! That doesn't bother you?
Griff: You can't abandon me here. These Sand People, they're animals.
Player: Run to Anchorhead. They'll be too busy fighting me to operate the turrets.","Người chơi: Ta không thể thả ngươi ra được. Cả cái xó này sẽ quay sang chống lại ta mất.
Mission: Chúng ta sẽ mạo hiểm mọi thứ chỉ để cứu ngươi ra! Ngươi không thấy phiền hả?
Griff: Ngươi không thể bỏ rơi ta ở đây. Bọn Sand People đó, chúng là lũ thú vật.
Người chơi: Chạy đến Anchorhead đi. Bọn chúng sẽ bận đánh nhau với ta, không rảnh mà vận hành mấy cái tháp pháo đâu.
"
197,"Marl: If you're looking for excitement the duel rings here are your best bet. Stay out of the Lower City - it's nothing but a gang ridden slum. Is there anything else you want to know?
Player: Tell me more about these duels.
Marl: The duels themselves are simple enough. Two combatants armed with stun pistols enter the ring. One walks out a winner, the other is carried out unconscious on a stretcher.
Marl: If you're interested in setting up a match - or if you want to place a wager - just go speak to Ajuur. He's that Hutt over in the corner. He'll make all the arrangements.","Marl: Nếu ngươi muốn tìm kiếm sự phấn khích, thì trường đấu ở đây là lựa chọn tốt nhất. Tránh xa Khu Hạ Lưu – nơi đó chỉ là khu ổ chuột của bọn băng đảng. Ngươi còn muốn biết gì nữa không?
Người chơi: Nói cho ta thêm về các trận đấu này đi.
Marl: Bản thân các trận đấu cũng khá đơn giản. Hai đấu thủ trang bị súng gây choáng bước vào võ đài. Một người bước ra với chiến thắng, người còn lại được khiêng ra bất tỉnh trên cáng.
Marl: Nếu ngươi muốn sắp xếp một trận đấu – hoặc nếu ngươi muốn đặt cược – cứ đến nói chuyện với Ajuur. Hắn là tên Hutt béo ịch ở góc kia. Hắn sẽ lo liệu mọi việc.
"
198,"Player: Aren't you Carth Onasi's son?
Dustil Onasi: No, I'm not. I don't know who you're talking about.
Player: Are you sure...?
Dustil Onasi: Look... I don't want to hear that name ever again. Ever. You understanding me? Now get lost.","Người chơi: Cậu không phải là con trai của Carth Onasi sao?
Dustil Onasi: Không phải. Tôi không biết ông đang nói về ai.
Người chơi: Cậu chắc chứ...?
Dustil Onasi: Nghe này... Tôi không muốn nghe cái tên đó thêm một lần nào nữa. Không bao giờ. Ông hiểu tôi chứ? Biến đi.
"
199,"Player: [Force Persuade] You know you need to pay me.
Yuka Rill: [Success] I know I need to pay you. It's obvious my old loans have caught up to me. I knew it would happen.
Cand: *whisper* I'm amazed at how many people that works on. The entire galaxy must be filled with weak-minded fools.
Bastila: *whisper* The Force should not be used for profit and personal gain. As Jedi we should be above such things.","Người chơi: [Thuyết phục bằng Thần Lực] Ngươi biết ngươi cần phải trả tiền cho ta.
Yuka Rill: [Thành công] Ta biết ta cần phải trả tiền cho ngươi. Rõ ràng là những khoản nợ cũ của ta đã đuổi kịp ta rồi. Ta biết chuyện này sẽ xảy ra mà.
Cand: *thì thầm* Ta kinh ngạc là có bao nhiêu người bị cái trò đó lừa được. Cả thiên hà này chắc hẳn phải toàn những kẻ đầu óc yếu đuối.
Bastila: *thì thầm* Không nên sử dụng Thần Lực để kiếm lợi nhuận và tư lợi cá nhân. Là Jedi, chúng ta nên đứng trên những điều đó.
"
200,"Cand: What was that all about? Are you going soft on me?
Carth: I'm glad to see we're still the good guys here. Sometimes I think we forget that.
Zaalbar: I am proud to call you my friend, <FullName>. You have a noble and generous spirit.
Mission: Wow, sometimes helping people feels pretty good, you know?
Juhani: This is how we Jedi should always act: with honor.","Cand: Chuyện gì vừa xảy ra vậy? Ngươi đang mềm lòng đấy à?

Carth: Tôi mừng vì thấy chúng ta vẫn là người tốt ở đây. Đôi khi tôi nghĩ chúng ta quên mất điều đó.

Zaalbar: Ta tự hào được gọi ngươi là bạn, <FullName>. Ngươi có một tâm hồn cao thượng và hào phóng.

Mission: Oa, đôi khi giúp đỡ người khác cũng cảm thấy khá tốt đấy, biết không?

Juhani: Đây là cách mà Jedi chúng ta nên luôn hành động: một cách danh dự.
"
201,"Player: What happens if I make a mistake?
Rogue Assassin Droid: If you shut down a system out of the proper order, a shutdown will occur. You must use your skill to re-initialize the sequence... or I will attack.
Player: How hard is it to re-initialize the sequence?
Rogue Assassin Droid: It is not difficult. It will get more difficult, however, the more times that you make an error.
Player: What systems do you have?","Người chơi: Chuyện gì sẽ xảy ra nếu tôi phạm sai lầm?
Droid Sát Thủ Lén Lút: Nếu ngươi tắt một hệ thống không đúng thứ tự, hệ thống sẽ sụp đổ. Ngươi phải dùng kỹ năng của mình để khởi động lại chuỗi lệnh... hoặc ta sẽ tấn công.
Người chơi: Việc khởi động lại chuỗi lệnh khó đến mức nào?
Droid Sát Thủ Lén Lút: Không khó. Tuy nhiên, nó sẽ càng trở nên khó khăn hơn nếu ngươi mắc càng nhiều lỗi.
Người chơi: Ngươi có những hệ thống nào?
"
202,"Player: Your construction woke something up.
Conversation owner: Something was down there? Living in the Rift by the kolto?
Player: A gigantic firaxan shark that drove all the Selkath insane.
Conversation owner: That's... horrible. The entire operation wasted by a disaster we could never in a thousand years have foreseen.
Conversation owner: What has happened to the facility itself? Were there any survivors?","Người chơi: Việc xây dựng của các người đã đánh thức thứ gì đó.
Chủ cuộc hội thoại: Có thứ gì đó ở dưới đó sao? Sống trong Khe Nứt cạnh kolto?
Người chơi: Một con cá mập firaxan khổng lồ đã khiến toàn bộ người Selkath phát điên.
Chủ cuộc hội thoại: Thật... kinh khủng. Toàn bộ công trình này đã bị lãng phí bởi một thảm họa mà chúng ta không bao giờ có thể lường trước được trong một nghìn năm.
Chủ cuộc hội thoại: Chuyện gì đã xảy ra với chính cơ sở đó? Có ai sống sót không?
"
